Format Version,1.25,Take Name,Take 2026-04-10 07.16.20 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-04-10 07.16.21.008 ,Capture Start Frame,557232,Total Frames in Take,1441,Total Exported Frames,1441,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
180,0.750000,0.706386,-0.403777,-0.384443,-0.436104,723.955811,310.038971,2322.060547,743.454590,245.719864,2285.252197,713.259949,300.751038,2386.369629,704.751282,364.239594,2366.375244,734.357544,329.445526,2250.245605,743.396118,245.915894,2284.454590,713.355957,300.875610,2386.608643,704.530457,364.428314,2366.486084,734.553467,328.897980,2250.497559,690.464050,431.220490,2273.975586,726.397339,220.826843,2347.279541,681.346375,482.419647,2261.036133,645.262695,702.410095,2214.477539,,,
181,0.754167,0.705965,-0.405101,-0.384619,-0.435402,723.747131,310.215698,2322.032471,743.063965,245.811996,2285.275879,713.184814,301.040375,2386.379639,704.726379,364.511780,2366.309326,734.013367,329.498810,2250.164795,742.964172,246.065765,2284.574951,713.304565,301.175629,2386.606934,704.502502,364.645691,2366.410400,734.237610,328.925476,2250.404541,690.338623,431.326935,2273.798584,726.200134,221.031158,2347.431152,681.154114,482.491852,2260.738525,645.152649,702.395874,2213.752686,,,
182,0.758333,0.705919,-0.406083,-0.384817,-0.434386,723.610779,310.357086,2322.013916,742.824158,245.871292,2285.346924,713.172485,301.314697,2386.400146,704.703735,364.750061,2366.220459,733.742737,329.492401,2250.087402,742.737671,246.112976,2284.657959,713.282532,301.413605,2386.631836,704.488770,364.917938,2366.307861,733.949280,328.940765,2250.324219,690.172363,431.440796,2273.605469,726.002075,221.266968,2347.582520,681.029785,482.566589,2260.443359,645.113037,702.366516,2213.089600,,,
183,0.762500,0.705795,-0.407173,-0.384939,-0.433459,723.437866,310.506958,2321.981445,742.526184,245.934387,2285.402344,713.118835,301.598114,2386.405518,704.662415,365.001099,2366.119629,733.443909,329.494354,2249.998291,742.459106,246.164551,2284.709473,713.210327,301.696991,2386.634277,704.463684,365.174286,2366.215088,733.633911,328.950653,2250.225586,689.995850,431.581024,2273.394287,725.818604,221.466339,2347.725342,680.819885,482.684082,2260.139648,645.029785,702.398376,2212.464355,,,
184,0.766667,0.705734,-0.408153,-0.385341,-0.432278,723.270203,310.681549,2321.944336,742.258545,246.031052,2285.450684,713.106079,301.906036,2386.411133,704.611328,365.269043,2366.016357,733.104736,329.520203,2249.898438,742.224548,246.233597,2284.780518,713.168579,301.984131,2386.643799,704.446655,365.455170,2366.090820,733.257996,329.016724,2250.127197,689.842285,431.682953,2273.208496,725.661011,221.661331,2347.847168,680.633789,482.791351,2259.853760,644.927612,702.448730,2211.756592,,,
185,0.770833,0.705663,-0.409258,-0.385431,-0.431267,723.095642,310.860779,2321.889160,741.963257,246.117722,2285.497070,713.051514,302.231232,2386.394775,704.564819,365.556793,2365.880615,732.803040,329.537476,2249.783936,741.958496,246.292557,2284.815430,713.090271,302.311523,2386.621094,704.422302,365.750336,2365.957031,732.930969,329.053040,2250.016602,689.687561,431.813354,2272.972168,725.522217,221.855774,2347.963623,680.481323,482.884277,2259.566650,644.848206,702.483459,2211.079102,,,
186,0.775000,0.705535,-0.410334,-0.385603,-0.430299,722.958008,311.022705,2321.835693,741.703430,246.195267,2285.531006,713.040588,302.525848,2386.378418,704.557800,365.817657,2365.758789,732.530396,329.552155,2249.674561,741.717529,246.352097,2284.847656,713.062195,302.609039,2386.607910,704.429626,366.014038,2365.844482,732.643921,329.083527,2249.889648,689.535278,431.926086,2272.717041,725.299133,222.073273,2348.090088,680.371033,482.955292,2259.257812,644.824402,702.458557,2210.345459,,,
187,0.779167,0.705474,-0.411276,-0.385980,-0.429159,722.809937,311.202118,2321.755615,741.459656,246.299789,2285.535645,713.041138,302.834473,2386.337891,704.521301,366.086975,2365.613281,732.217590,329.587311,2249.535889,741.496643,246.432190,2284.863770,713.041077,302.927368,2386.561035,704.414490,366.275879,2365.707520,732.311523,329.142120,2249.736084,689.431213,431.996399,2272.463623,725.140015,222.287811,2348.166748,680.273071,483.028442,2258.942871,644.750916,702.450928,2209.570312,,,
188,0.783333,0.705128,-0.412501,-0.386524,-0.428062,722.685486,311.368134,2321.658203,741.181702,246.389587,2285.496094,713.103943,303.120209,2386.283936,704.566223,366.342346,2365.473877,731.890137,329.620575,2249.378662,741.251526,246.512909,2284.839111,713.069824,303.231964,2386.484131,704.494080,366.513580,2365.585938,731.956421,329.178375,2249.572998,689.312256,432.079468,2272.201172,725.035339,222.464172,2348.243408,680.202881,483.077118,2258.593506,644.709656,702.439514,2208.782227,,,
189,0.787500,0.705055,-0.413615,-0.386527,-0.427103,722.597778,311.525909,2321.544922,740.971069,246.453430,2285.489014,713.125732,303.425293,2386.205322,704.606384,366.610168,2365.275146,731.687927,329.614899,2249.209961,741.044250,246.562180,2284.823975,713.092773,303.526306,2386.407715,704.529907,366.802185,2365.394043,731.753723,329.181671,2249.393799,689.243042,432.131958,2271.933350,724.949829,222.648407,2348.300537,680.109375,483.173889,2258.203857,644.684448,702.428955,2208.073242,,,
190,0.791667,0.704978,-0.414706,-0.386429,-0.426261,722.530762,311.706451,2321.415527,740.780945,246.541351,2285.464600,713.150635,303.747955,2386.106934,704.664124,366.898651,2365.060791,731.527466,329.637970,2249.029297,740.843872,246.641525,2284.752686,713.136780,303.841492,2386.302979,704.565735,367.118469,2365.179688,731.604919,329.188965,2249.244141,689.180481,432.191437,2271.601562,724.762024,222.945984,2348.342773,680.055054,483.228027,2257.780029,644.647949,702.386169,2207.260986,,,
191,0.795833,0.705095,-0.415576,-0.386341,-0.425298,722.457153,311.884552,2321.257080,740.629639,246.631973,2285.425781,713.159180,304.072906,2385.978516,704.673889,367.181030,2364.804199,731.366028,329.652405,2248.819824,740.649475,246.704483,2284.683838,713.197571,304.134247,2386.162598,704.514954,367.462738,2364.916260,731.475647,329.209229,2249.066650,689.111633,432.265472,2271.271240,724.663330,223.159195,2348.338379,679.988525,483.258087,2257.350830,644.692810,702.324524,2206.365479,,,
192,0.800000,0.705125,-0.416507,-0.386128,-0.424529,722.418823,312.042236,2321.064209,740.494568,246.702026,2285.343994,713.185852,304.368591,2385.811279,704.732117,367.441467,2364.520020,731.262878,329.656952,2248.581543,740.511047,246.766022,2284.593750,713.227783,304.436798,2385.992676,704.570068,367.718842,2364.631836,731.374634,329.216431,2248.835449,689.108521,432.276337,2270.902344,724.591370,223.354202,2348.303711,679.950928,483.277008,2256.903809,644.778198,702.230774,2205.493896,,,
193,0.804167,0.705298,-0.417424,-0.385544,-0.423872,722.421082,312.191772,2320.832275,740.409424,246.750229,2285.253418,713.203186,304.675446,2385.599854,704.813354,367.709503,2364.168945,731.258484,329.632050,2248.306641,740.408264,246.833755,2284.448730,713.259277,304.767426,2385.761719,704.622375,367.991119,2364.333496,731.396729,329.136993,2248.557373,689.078064,432.339386,2270.489746,724.516418,223.595810,2348.202637,679.938293,483.299896,2256.436523,644.698792,702.234009,2204.581299,,,
194,0.808333,0.705344,-0.418208,-0.385643,-0.422932,722.396790,312.322235,2320.574219,740.312927,246.808960,2285.091064,713.277649,304.930573,2385.370361,704.870728,367.926239,2363.833252,731.125977,329.623291,2248.002197,740.309387,246.862900,2284.305664,713.338074,305.006287,2385.546875,704.671509,368.229187,2363.996094,731.262268,329.169678,2248.218262,689.082092,432.419006,2270.038818,724.490784,223.774185,2348.096680,679.961182,483.302948,2255.906006,644.713562,702.168518,2203.603516,,,
195,0.812500,0.705350,-0.418993,-0.385433,-0.422336,722.411499,312.453583,2320.276611,740.243347,246.868027,2284.884766,713.342224,305.174744,2385.092285,704.968323,368.142181,2363.459961,731.092163,329.629425,2247.668945,740.226868,246.953705,2284.087891,713.407776,305.260895,2385.281494,704.768188,368.424225,2363.615967,731.239685,329.149994,2247.892090,689.107910,432.474457,2269.576904,724.462769,223.959274,2347.964600,679.998840,483.326233,2255.280762,644.978333,701.991333,2202.613037,,,
196,0.816667,0.705462,-0.419648,-0.385313,-0.421607,722.418823,312.572968,2319.952881,740.194336,246.919785,2284.658203,713.405762,305.409454,2384.789551,705.035461,368.342560,2363.055908,731.039856,329.620148,2247.308105,740.161377,247.016449,2283.858398,713.484253,305.485382,2385.002686,704.826660,368.626221,2363.184326,731.196472,329.142853,2247.540039,689.140869,432.556213,2269.081543,724.424805,224.154770,2347.795654,680.037170,483.346619,2254.667725,645.045227,701.896851,2201.651367,,,
197,0.820833,0.705643,-0.420388,-0.384796,-0.421040,722.426758,312.696838,2319.575439,740.135437,246.958817,2284.405518,713.422363,305.668365,2384.427979,705.103149,368.566223,2362.573486,731.046204,329.594086,2246.895264,740.052063,247.104797,2283.592529,713.540955,305.712433,2384.708496,704.850159,368.874878,2362.677246,731.241150,329.100800,2247.097412,689.112244,432.622437,2268.511719,724.398987,224.337555,2347.573975,680.153870,483.342712,2254.075928,645.029724,701.846130,2200.499512,,,
198,0.825000,0.705637,-0.421240,-0.384452,-0.420512,722.472839,312.789062,2319.168945,740.085876,246.972610,2284.097656,713.504944,305.879669,2384.039307,705.239441,368.749664,2362.084473,731.061157,329.554382,2246.454834,740.018188,247.145920,2283.322510,713.601196,305.942017,2384.340088,705.031738,368.997528,2362.155273,731.240906,329.057678,2246.666992,689.316345,432.507721,2267.882324,724.440979,224.482971,2347.361572,680.214539,483.356140,2253.325684,645.239685,701.674805,2199.366943,,,
199,0.829167,0.705682,-0.421873,-0.384232,-0.420003,722.496094,312.909241,2318.734863,740.044861,247.031357,2283.746826,713.563782,306.098297,2383.620605,705.325500,368.942261,2361.580811,731.050293,329.565155,2245.991455,740.023132,247.175598,2283.025635,713.611877,306.219543,2383.862793,705.176575,369.117889,2361.674561,731.190063,329.087677,2246.210938,689.302979,432.552704,2267.180908,724.454712,224.627136,2347.099121,680.333252,483.325165,2252.600586,645.387085,701.576355,2198.186768,,,
200,0.833333,0.705876,-0.422313,-0.384210,-0.419252,722.542786,313.029572,2318.259033,740.069397,247.098267,2283.360596,713.664551,306.320221,2383.162842,705.401672,369.128448,2361.030518,731.035461,329.571411,2245.482178,740.048950,247.234283,2282.693115,713.714783,306.414581,2383.365967,705.257996,369.317566,2361.108154,731.163452,329.109833,2245.731689,689.354309,432.532562,2266.537598,724.550232,224.767136,2346.776855,680.391968,483.265717,2251.764404,645.528931,701.439148,2196.916992,,,
201,0.837500,0.706143,-0.422747,-0.384185,-0.418389,722.623413,313.117157,2317.740967,740.137085,247.127686,2282.946045,713.802185,306.522186,2382.664062,705.504456,369.288452,2360.426270,731.049927,329.530365,2244.927490,740.071960,247.287704,2282.351074,713.890564,306.595703,2382.879395,705.339905,369.455994,2360.460205,731.201782,329.092682,2245.177490,689.423889,432.514160,2265.843506,724.589844,224.932571,2346.443604,680.523926,483.218384,2250.974365,645.695374,701.265869,2195.670898,,,
202,0.841667,0.706940,-0.422779,-0.383478,-0.417659,722.812439,313.124725,2317.207031,740.399231,247.065262,2282.582275,713.932312,306.675110,2382.136719,705.618591,369.384583,2359.745361,731.299500,329.374054,2244.363770,740.349426,247.171616,2281.921143,714.016113,306.746307,2382.382812,705.435181,369.603607,2359.812500,731.450562,328.956024,2244.570801,689.520142,432.586029,2264.993652,724.655334,225.043961,2346.114258,680.629028,483.225677,2250.057373,645.793762,701.148499,2194.282959,,,
203,0.845833,0.707822,-0.422683,-0.382585,-0.417080,722.961426,313.154358,2316.644775,740.639465,247.027878,2282.194580,713.985657,306.844788,2381.574951,705.669983,369.499237,2359.030762,731.550659,329.245697,2243.778320,740.589233,247.143127,2281.457764,714.074890,306.884674,2381.856934,705.467163,369.778290,2359.092285,731.709229,328.803741,2243.988770,689.802429,432.504913,2264.157227,724.678345,225.212173,2345.686279,680.824280,483.193451,2249.104248,646.186951,700.929504,2192.942627,,,
204,0.850000,0.708481,-0.422859,-0.381594,-0.416690,722.969910,313.270142,2315.989990,740.682556,247.068466,2281.702637,713.899841,307.097260,2380.920410,705.630310,369.706604,2358.234131,731.666931,329.208405,2243.102783,740.661072,247.194580,2280.933105,713.960632,307.138855,2381.207275,705.445984,370.000366,2358.322510,731.812378,328.743988,2243.290283,689.995483,432.429077,2263.354736,724.709778,225.403259,2345.210449,681.022095,483.109192,2248.139404,646.258911,700.809937,2191.455566,,,
205,0.854167,0.708834,-0.423106,-0.381179,-0.416218,723.031189,313.380127,2315.321289,740.749878,247.126312,2281.137939,713.944641,307.305145,2380.258545,705.683105,369.880646,2357.476318,731.747070,329.208466,2242.412354,740.760315,247.233337,2280.398193,713.980103,307.356842,2380.479248,705.529541,370.166229,2357.577393,731.863831,328.744843,2242.635986,690.169312,432.399506,2262.412109,724.732788,225.544601,2344.717041,681.221069,483.032715,2247.104492,646.551941,700.560242,2190.006104,,,
206,0.858333,0.709302,-0.423535,-0.380025,-0.416041,723.154114,313.475891,2314.612305,740.854797,247.137390,2280.584229,713.964844,307.536621,2379.547852,705.802185,370.076233,2356.631592,731.994751,329.153351,2241.685791,740.815613,247.282074,2279.875732,714.038696,307.602203,2379.766113,705.623535,370.316772,2356.705078,732.144958,328.666901,2241.946533,690.276306,432.385284,2261.441406,724.766968,225.677261,2344.090820,681.370667,483.004517,2246.039062,646.698242,700.402832,2188.429688,,,
207,0.862500,0.709896,-0.423867,-0.378198,-0.416354,723.244385,313.533997,2313.878418,740.933350,247.102158,2280.026611,713.848022,307.730957,2378.796387,705.862976,370.241943,2355.739990,732.333191,329.061066,2240.950195,740.876709,247.291611,2279.291992,713.933472,307.820740,2378.985352,705.674683,370.457336,2355.825195,732.502197,328.510071,2241.258301,690.494507,432.289703,2260.427979,724.934143,225.744919,2343.526367,681.560852,482.906281,2244.870117,647.085754,700.098877,2186.874023,,,
208,0.866667,0.710692,-0.423787,-0.377453,-0.415753,723.473694,313.538239,2313.115479,741.245117,247.046982,2279.424072,714.001892,307.864807,2378.033936,706.006165,370.322571,2354.837402,732.641602,328.918793,2240.166016,741.185974,247.192047,2278.661377,714.099854,307.934906,2378.238037,705.788025,370.591980,2354.935791,732.816895,328.397614,2240.445801,690.653931,432.276978,2259.343506,725.066711,225.778976,2342.996338,681.800171,482.778137,2243.736816,647.114685,699.969177,2185.182617,,,
209,0.870833,0.711074,-0.423612,-0.377864,-0.414905,723.602905,313.591431,2312.300781,741.448486,247.092773,2278.663086,714.196289,307.970947,2377.233154,706.083313,370.391968,2353.978760,732.683533,328.910156,2239.327393,741.425415,247.216858,2277.946045,714.263550,307.993866,2377.468262,705.895447,370.703094,2354.060547,732.823853,328.445129,2239.549072,690.858459,432.212982,2258.261475,725.262451,225.834229,2342.406250,681.985535,482.687134,2242.544189,647.484985,699.637207,2183.518066,,,
210,0.875000,0.712064,-0.423564,-0.376375,-0.414609,723.719055,313.631317,2311.407715,741.646729,247.048050,2277.981934,714.139587,308.172089,2376.328857,706.095032,370.536316,2352.899170,732.994995,328.768951,2238.421387,741.607727,247.153320,2277.273926,714.219543,308.220886,2376.610352,705.904663,370.795868,2352.950439,733.144897,328.341827,2238.631592,691.211426,432.057892,2257.166016,725.458923,225.908966,2341.742676,682.275757,482.500854,2241.285889,647.590576,699.474548,2181.787842,,,
211,0.879167,0.713165,-0.423424,-0.374584,-0.414481,723.839844,313.680847,2310.510498,741.863098,247.009415,2277.312500,714.039124,308.386871,2375.412109,706.090332,370.694214,2351.798828,733.366760,328.633026,2237.518066,741.780701,247.169540,2276.557861,714.155151,308.452454,2375.683594,705.854980,370.950897,2351.875244,733.562622,328.132324,2237.747070,691.416321,431.958618,2256.018799,725.445068,226.120911,2340.931641,682.521179,482.390747,2240.024902,647.904297,699.147522,2179.977783,,,
212,0.883333,0.714240,-0.422771,-0.373356,-0.414404,723.936890,313.758118,2309.614990,742.119507,247.051208,2276.575439,713.943909,308.556091,2374.494873,706.012024,370.819733,2350.760742,733.672241,328.605530,2236.628662,742.114441,247.152771,2275.782227,713.997864,308.653961,2374.702637,705.823608,371.084412,2350.902100,733.818298,328.109772,2236.852539,691.439026,431.963776,2254.715820,725.531250,226.192215,2340.099609,682.704224,482.264740,2238.639648,648.172241,698.828003,2178.174072,,,
213,0.887500,0.714878,-0.422364,-0.372985,-0.414054,724.165466,313.747467,2308.608887,742.454163,247.025894,2275.657959,714.110046,308.602081,2373.483643,706.136292,370.832458,2349.676758,733.961304,328.529541,2235.617676,742.505554,247.100449,2274.936768,714.109497,308.680847,2373.726807,706.018494,371.078308,2349.767578,734.051147,328.105042,2235.817627,691.851868,431.786713,2253.483398,725.708313,226.252563,2339.302246,683.051636,482.074188,2237.292480,648.465454,698.524841,2176.268066,,,
214,0.891667,0.716211,-0.421845,-0.370910,-0.414143,724.488647,313.688202,2307.639404,742.929749,246.891296,2274.926758,714.144104,308.693817,2372.480469,706.271667,370.867554,2348.492432,734.609192,328.300171,2234.657959,742.893677,246.954163,2274.201172,714.231628,308.776642,2372.703613,706.055725,371.128632,2348.594482,734.767517,327.870667,2234.874756,692.082764,431.682159,2252.232910,726.016541,226.217346,2338.528076,683.333130,481.946350,2235.877197,648.839905,698.139282,2174.265137,,,
215,0.895833,0.717627,-0.420935,-0.369791,-0.413617,724.656677,313.738281,2306.645996,743.325439,246.906174,2274.135010,714.129700,308.865784,2371.467041,706.206726,370.971191,2347.319092,734.964966,328.210083,2233.663086,743.315552,246.958084,2273.353516,714.200378,308.951630,2371.680664,706.007751,371.241669,2347.406006,735.106140,327.765900,2233.933838,692.532104,431.511444,2250.927734,726.109680,226.338272,2337.638184,683.653625,481.782715,2234.418701,648.927063,697.919556,2172.354004,,,
216,0.900000,0.718535,-0.420362,-0.368920,-0.413403,724.783875,313.794769,2305.513672,743.592896,246.937469,2273.135498,714.118286,309.000031,2370.317627,706.185364,371.064240,2346.067383,735.239014,328.177399,2232.533936,743.558411,247.001968,2272.392090,714.211243,309.045044,2370.565186,705.962280,371.366058,2346.128662,735.394226,327.753143,2232.776123,692.725586,431.474579,2249.449219,726.198181,226.484879,2336.605713,683.817078,481.664856,2232.879150,649.302246,697.571716,2170.324463,,,
217,0.904167,0.719555,-0.419837,-0.366669,-0.414163,725.098022,313.728943,2304.373047,744.016296,246.815781,2272.174316,714.100708,309.024414,2369.128174,706.341064,371.064423,2344.760254,735.934021,328.011200,2231.429199,743.982056,246.978012,2271.434570,714.177490,309.098816,2369.347168,706.137207,371.317383,2344.859131,736.101990,327.486084,2231.679932,692.990967,431.342804,2248.062256,726.354919,226.565292,2335.694580,684.259949,481.435303,2231.354736,649.672791,697.154358,2168.166992,,,
218,0.908333,0.720676,-0.419032,-0.365942,-0.413672,725.340576,313.700806,2303.293213,744.451416,246.769806,2271.245605,714.214478,309.082855,2368.032715,706.391541,371.067993,2343.545410,736.305054,327.882660,2230.349121,744.480652,246.832779,2270.536377,714.252686,309.110474,2368.255371,706.231628,371.376068,2343.594238,736.407715,327.464874,2230.609619,693.352966,431.151093,2246.578613,726.660156,226.518677,2334.768799,684.603088,481.199036,2229.820312,649.850159,696.885315,2166.087158,,,
219,0.912500,0.722051,-0.418182,-0.364288,-0.413594,725.479797,313.714386,2302.081055,744.790527,246.739548,2270.245850,714.097839,309.214813,2366.784668,706.307739,371.142120,2342.140869,736.722961,327.761169,2229.153076,744.786133,246.769287,2269.531494,714.171570,309.269257,2366.989990,706.094055,371.449036,2342.234863,736.860291,327.354218,2229.381592,693.710510,430.935516,2245.180176,726.814209,226.554626,2333.728760,684.896912,480.987427,2228.160889,650.204224,696.514526,2163.969238,,,
220,0.916667,0.723127,-0.417564,-0.362525,-0.413888,725.770508,313.659302,2300.901367,745.219116,246.639511,2269.245117,714.124756,309.254700,2365.564453,706.428284,371.144287,2340.796875,737.310059,327.598846,2227.999268,745.147034,246.765442,2268.499023,714.249512,309.282837,2365.862549,706.162415,371.454895,2340.849365,737.506409,327.136749,2228.213867,694.050171,430.808624,2243.569092,726.930786,226.751053,2332.707764,685.202393,480.802643,2226.494385,650.579895,696.058960,2161.709473,,,
221,0.920833,0.724402,-0.416657,-0.361368,-0.413584,725.999634,313.598938,2299.728760,745.655884,246.554245,2268.254150,714.160889,309.291718,2364.363525,706.439880,371.123840,2339.460693,737.742004,327.426056,2226.837646,745.672974,246.615417,2267.544678,714.210632,309.337097,2364.604004,706.269775,371.400177,2339.491211,737.856201,327.017731,2227.105469,694.328735,430.581726,2242.066650,727.140869,226.721802,2331.692383,685.597534,480.504852,2224.868652,650.844910,695.688721,2159.451904,,,
222,0.925000,0.726091,-0.415492,-0.358728,-0.414093,726.313904,313.537933,2298.520020,746.208191,246.440796,2267.307861,714.061829,309.354401,2363.085449,706.467957,371.131989,2338.008789,738.517578,327.224640,2225.678223,746.170166,246.491547,2266.570801,714.169678,309.376404,2363.351074,706.189392,371.497833,2338.110107,738.695374,326.805695,2225.849854,694.883545,430.209137,2240.436523,727.409485,226.741089,2330.623779,686.080200,480.233307,2223.153809,651.157898,695.290833,2157.302490,,,
223,0.929167,0.727348,-0.414724,-0.357678,-0.413565,726.513489,313.480286,2297.317871,746.601379,246.350189,2266.301270,714.099060,309.413788,2361.860107,706.468079,371.125031,2336.631836,738.885498,327.032227,2224.479248,746.593445,246.480087,2265.553223,714.163147,309.483398,2362.119141,706.280334,371.369019,2336.669678,739.032898,326.554199,2224.760986,695.258789,429.985321,2238.871338,727.580872,226.724655,2329.583252,686.330261,479.975861,2221.445312,651.551697,694.797913,2155.037842,,,
224,0.933333,0.728975,-0.413394,-0.356696,-0.412878,726.847046,313.372101,2296.062988,747.230591,246.233810,2265.257324,714.242920,309.410858,2360.574707,706.508179,371.043518,2335.186523,739.406616,326.800323,2223.233154,747.232178,246.344391,2264.539551,714.305481,309.427185,2360.841064,706.307739,371.358673,2335.225830,739.546509,326.351990,2223.472656,695.665955,429.744965,2237.247070,727.700745,226.777756,2328.569824,686.702637,479.666321,2219.699219,651.973267,694.280823,2152.690674,,,
225,0.937500,0.730077,-0.412803,-0.354115,-0.413744,727.119812,313.257477,2294.816650,747.614319,246.057480,2264.219971,714.140930,309.396423,2359.260010,706.612854,371.001923,2333.744385,740.111145,326.574249,2222.042236,747.606689,246.090546,2263.519287,714.224487,309.438873,2359.504150,706.388062,371.302734,2333.790527,740.254761,326.185547,2222.278320,695.921448,429.522156,2235.650391,728.165344,226.575577,2327.452148,687.186035,479.349213,2217.979980,652.328613,693.796814,2150.365234,,,
226,0.941667,0.731592,-0.411826,-0.353056,-0.412945,727.322937,313.181305,2293.528076,748.060852,245.950684,2263.163574,714.174683,309.457184,2357.945312,706.571777,370.978058,2332.248047,740.484497,326.339417,2220.755615,748.148438,246.018143,2262.445068,714.155640,309.532593,2358.209473,706.465698,371.209076,2332.275391,740.556152,325.931061,2221.012939,696.418396,429.158600,2234.062744,728.302612,226.537766,2326.383057,687.471436,479.008667,2216.209717,652.649719,693.313965,2148.088379,,,
227,0.945833,0.733194,-0.410762,-0.351465,-0.412520,727.667542,313.049774,2292.239746,748.651367,245.782349,2262.126709,714.269348,309.462006,2356.613281,706.654663,370.904205,2330.731689,741.094910,326.050598,2219.487549,748.604858,245.842346,2261.432373,714.390930,309.489014,2356.853760,706.375122,371.234467,2330.791504,741.275146,325.636353,2219.715576,696.730835,428.977142,2232.416016,728.363892,226.608170,2325.291504,687.806396,478.708252,2214.429688,653.068359,692.759033,2145.773438,,,
228,0.950000,0.734052,-0.410396,-0.349765,-0.412805,727.935669,312.890839,2290.987305,749.004150,245.572830,2261.046875,714.302490,309.400024,2355.316650,706.804260,370.807861,2329.320068,741.631836,325.782715,2218.265869,749.036316,245.609482,2260.354248,714.343750,309.468658,2355.575439,706.628113,371.061127,2329.359619,741.749695,325.400787,2218.494385,697.132446,428.576202,2230.752686,728.841675,226.374542,2324.215820,688.470703,478.123260,2212.640625,653.449768,692.187805,2143.357666,,,
229,0.954167,0.735507,-0.409460,-0.347217,-0.413293,728.195740,312.738159,2289.681641,749.449402,245.365509,2259.996094,714.181458,309.369141,2353.935791,706.830444,370.725952,2327.776855,742.321594,325.492096,2217.018066,749.444397,245.476990,2259.280029,714.243103,309.437836,2354.256836,706.621582,370.973663,2327.826172,742.486816,325.050812,2217.204346,697.408997,428.330902,2229.144531,729.075378,226.337051,2323.105713,688.840393,477.709625,2210.837158,653.883972,691.593384,2140.953125,,,
230,0.958333,0.736854,-0.408409,-0.346246,-0.412750,728.456543,312.608704,2288.418457,749.942566,245.225082,2258.925781,714.270630,309.335358,2352.639648,706.856384,370.623901,2326.339355,742.756714,325.250610,2215.769287,749.937927,245.263168,2258.260742,714.358093,309.373871,2352.864502,706.636963,370.908173,2326.352051,742.892700,324.868195,2216.052490,697.869080,427.937714,2227.470947,729.169922,226.385925,2322.022949,689.198181,477.355835,2209.013428,654.137756,691.077759,2138.622070,,,
231,0.962500,0.738553,-0.407322,-0.344774,-0.412019,728.901123,312.346832,2287.203857,750.647827,244.926483,2257.987549,714.488525,309.229034,2351.382324,707.030823,370.423248,2324.875000,743.437500,324.808716,2214.570557,750.681763,244.921692,2257.207275,714.546326,309.296265,2351.679199,706.817566,370.713654,2324.899414,743.570251,324.435486,2214.810303,698.341309,427.595856,2225.844727,729.603455,226.181519,2320.955322,689.586792,476.910156,2207.245361,654.464478,690.444214,2136.261719,,,
232,0.966667,0.739612,-0.406848,-0.342940,-0.412117,729.033386,312.242188,2285.911865,750.892883,244.766327,2256.908447,714.369873,309.246155,2350.039307,707.017090,370.390076,2323.387207,743.853882,324.566284,2213.312500,750.932007,244.799606,2256.250732,714.406982,309.293793,2350.310059,706.838501,370.659058,2323.414795,743.969238,324.201843,2213.520996,698.547668,427.221924,2224.219482,729.880554,226.080627,2319.895020,690.131042,476.485565,2205.531738,654.770508,689.852905,2133.877930,,,
233,0.970833,0.741066,-0.405914,-0.341612,-0.411529,729.369995,312.034698,2284.688965,751.449829,244.527512,2255.926270,714.503418,309.171814,2348.775635,707.123108,370.234894,2321.946289,744.403687,324.204620,2212.107422,751.499329,244.489853,2255.228027,714.549622,309.231232,2349.051758,706.916504,370.535034,2321.987549,744.523499,323.865814,2212.312012,698.965698,426.816559,2222.598633,729.973633,226.089157,2318.870361,690.374939,476.131165,2203.699219,655.179138,689.159180,2131.520996,,,
234,0.975000,0.742784,-0.404898,-0.340102,-0.410683,729.683838,311.872864,2283.434326,752.016602,244.323853,2254.967041,714.595215,309.181427,2347.476807,707.174500,370.141785,2320.426025,744.949036,323.844543,2210.868164,752.115356,244.231171,2254.266113,714.607910,309.247955,2347.745361,706.999756,370.451019,2320.460938,745.034790,323.531769,2211.089111,699.362915,426.479614,2221.058594,730.272461,225.970276,2317.834717,690.744873,475.740662,2201.981201,655.691956,688.339294,2129.145264,,,
235,0.979167,0.743317,-0.405045,-0.339244,-0.410283,729.891418,311.721893,2282.248779,752.243225,244.116104,2253.931396,714.725830,309.150726,2346.277832,707.350830,370.063171,2319.106934,745.245728,323.557678,2209.678955,752.255066,244.123322,2253.299561,714.797913,309.179779,2346.542480,707.115723,370.377777,2319.155273,745.389221,323.209808,2209.852783,699.702332,426.103729,2219.427490,730.617126,225.826508,2316.792480,691.176147,475.256500,2200.315674,655.892761,687.817139,2126.788818,,,
