Format Version,1.25,Take Name,Take 2026-04-10 07.17.20 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-04-10 07.17.20.324 ,Capture Start Frame,571468,Total Frames in Take,1452,Total Exported Frames,1452,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
329,1.370833,0.780288,-0.568348,-0.211179,-0.153411,741.156189,386.002502,1734.345459,751.945007,311.941833,1750.796509,736.563477,423.955261,1787.962769,730.698669,457.726746,1730.273315,745.417542,350.386292,1668.348877,752.228638,311.188110,1750.516357,736.344849,424.180908,1788.088501,730.832092,458.078705,1730.100342,745.295837,350.405273,1668.591431,712.621399,445.491882,1613.137817,738.391968,338.473663,1813.043335,677.978882,718.640686,1628.395386,704.603455,494.065186,1593.503662,,,
330,1.375000,0.779693,-0.566817,-0.213985,-0.158139,740.801819,385.977081,1725.769775,751.613892,311.739899,1741.388916,736.122009,423.313629,1779.810547,730.307312,457.737091,1722.502686,745.164001,351.117859,1659.376831,751.880249,310.963440,1741.035767,735.925476,423.562286,1779.919312,730.415955,458.056671,1722.343628,745.054260,351.140839,1659.685913,712.354919,446.962616,1605.254883,737.526855,337.613403,1804.064453,677.901550,719.644836,1623.161865,704.562134,495.505859,1586.128662,,,
331,1.379167,0.778673,-0.565991,-0.216469,-0.162680,740.471252,385.887756,1717.239502,751.190491,311.478424,1732.084595,735.769897,422.655640,1771.666870,730.053528,457.689056,1714.719849,744.871155,351.727905,1650.486572,751.473022,310.705994,1731.784424,735.556213,422.888428,1771.767578,730.183594,457.994446,1714.554688,744.743408,351.785156,1650.771118,712.294800,448.056641,1597.341064,736.754211,336.923035,1795.018066,677.700073,720.945190,1618.003784,704.187805,496.859528,1578.718140,,,
332,1.383333,0.777832,-0.564795,-0.218886,-0.167548,740.137024,385.773315,1708.737305,750.799988,311.199188,1722.773804,735.353882,421.936310,1763.561401,729.752686,457.602570,1706.997070,744.641663,352.355255,1641.616821,751.054077,310.488312,1722.427979,735.154907,422.190247,1763.682495,729.864807,457.878815,1706.854370,744.532043,352.374542,1641.899414,712.231689,449.224365,1589.429199,736.821777,335.816742,1785.948730,677.833008,721.619507,1612.863770,703.823120,498.391693,1571.413086,,,
333,1.387500,0.776843,-0.563682,-0.221564,-0.172299,739.783325,385.652466,1700.191650,750.388428,310.919281,1713.401733,734.957764,421.200104,1755.412964,729.441223,457.502655,1699.246582,744.346008,352.987823,1632.705200,750.611389,310.154785,1713.005859,734.799438,421.477753,1755.562500,729.511841,457.779205,1699.086792,744.264038,353.010071,1633.011597,711.970459,450.322083,1581.577148,736.274231,334.655334,1776.817993,677.869873,722.595764,1607.719482,703.744019,499.736877,1563.990234,,,
334,1.391667,0.776191,-0.562188,-0.223631,-0.177372,739.400269,385.477234,1691.658447,749.974121,310.602417,1704.067139,734.421509,420.409576,1747.257568,729.056091,457.333160,1691.482788,744.149475,353.563904,1623.826416,750.249268,309.806763,1703.731567,734.210571,420.698944,1747.316406,729.169312,457.634521,1691.409668,744.038696,353.578552,1624.082397,711.669739,451.621582,1573.672729,735.262878,333.986664,1767.687378,677.454102,723.676392,1602.654541,703.830872,501.113464,1556.589966,,,
335,1.395833,0.774840,-0.561131,-0.226309,-0.183140,739.039795,385.269745,1683.077026,749.475525,310.224884,1694.539429,733.995911,419.488647,1739.112183,728.803406,457.137573,1683.807861,743.884338,354.227875,1614.848389,749.698608,309.544647,1694.150879,733.828125,419.745911,1739.215820,728.888489,457.395233,1683.698486,743.793091,354.230713,1615.153198,711.949951,452.778839,1565.872559,734.882690,332.654510,1758.527222,677.659790,724.382812,1597.442383,703.973206,502.392517,1549.286865,,,
336,1.400000,0.774183,-0.559436,-0.228207,-0.188663,738.648926,384.993713,1674.492554,749.051514,309.820587,1685.113770,733.400940,418.554504,1730.905762,728.402466,456.847443,1676.027344,743.740967,354.752350,1605.923340,749.327637,309.122864,1684.740479,733.176025,418.820435,1731.014404,728.532837,457.157776,1675.946533,743.623169,354.723145,1606.173340,711.859863,454.024414,1557.992310,734.260437,331.456635,1749.191528,677.589355,725.438232,1592.371826,703.996765,503.770935,1541.963013,,,
337,1.404167,0.773023,-0.557812,-0.231367,-0.194294,738.261108,384.662445,1665.867188,748.636536,309.351624,1675.493164,732.933960,417.463287,1722.718262,728.023132,456.490814,1668.351929,743.450867,355.344116,1596.905640,748.838623,308.663513,1675.097412,732.796814,417.698029,1722.842773,728.078674,456.818817,1668.247314,743.382019,355.313446,1597.176514,711.992615,455.140320,1550.165894,733.538635,330.196777,1740.025391,677.604919,726.036987,1587.251709,704.234863,504.986237,1534.787842,,,
338,1.408333,0.771732,-0.556340,-0.233700,-0.200750,737.900940,384.239166,1657.244507,748.149902,308.789917,1665.869507,732.410400,416.261139,1714.522461,727.741760,456.039490,1660.681396,743.301697,355.866180,1587.904663,748.387756,308.086426,1665.479248,732.218872,416.554626,1714.728516,727.833801,456.336700,1660.567505,743.214233,355.836426,1588.107300,711.648010,456.340912,1542.551758,733.107971,328.558716,1730.407104,677.551086,726.888733,1582.135132,703.766296,506.552399,1527.642334,,,
339,1.412500,0.770507,-0.554544,-0.236464,-0.207089,737.510925,383.736603,1648.614258,747.702515,308.167786,1656.197632,731.865723,414.945160,1706.324585,727.372192,455.485657,1653.039917,743.103394,356.347931,1578.894897,747.925720,307.506042,1655.840210,731.709412,415.139771,1706.436035,727.454346,455.835876,1652.939331,743.013977,356.328125,1579.145508,711.494751,457.515228,1534.862549,732.035278,327.523499,1721.244751,677.028137,727.921570,1577.138794,704.006714,507.745850,1520.418823,,,
340,1.416667,0.769337,-0.552731,-0.238739,-0.213569,737.061035,383.246765,1639.979614,747.177856,307.573517,1646.554932,731.210449,413.656738,1698.094360,726.948120,454.934235,1645.359375,742.907776,356.822662,1569.909668,747.426697,306.896149,1646.208862,731.022583,413.872498,1698.230469,727.054443,455.281708,1645.268677,742.806091,356.801758,1570.115479,711.650391,458.643646,1527.210327,731.627625,325.792633,1711.674561,677.272095,728.514404,1571.976807,704.125183,509.071167,1513.306763,,,
341,1.420833,0.767874,-0.551030,-0.241120,-0.220449,736.682861,382.700043,1631.350220,746.679688,306.925537,1636.855713,730.638794,412.262848,1689.880737,726.637512,454.314087,1637.739868,742.775696,357.297821,1560.924194,746.895447,306.241913,1636.397339,730.497681,412.473236,1690.033447,726.701172,454.665833,1637.617798,742.694885,357.260193,1561.230225,711.784180,459.707092,1519.578003,730.730286,324.112946,1702.154785,677.245117,729.194702,1567.096924,704.384583,510.292938,1506.202759,,,
342,1.425000,0.766716,-0.548762,-0.244393,-0.226450,736.156311,382.165924,1622.681885,746.200195,306.327271,1627.114014,729.971069,410.876770,1681.620361,726.042847,453.672882,1630.083618,742.411011,357.786896,1551.909302,746.461731,305.643036,1626.712402,729.780273,411.086121,1681.740356,726.154236,454.027771,1630.000244,742.298828,357.760162,1552.167480,711.820740,460.761719,1511.988037,729.799194,322.796173,1692.540405,677.453979,729.900391,1562.051147,704.564941,511.571106,1499.210693,,,
343,1.429167,0.765152,-0.546668,-0.247006,-0.233849,735.830566,381.542145,1614.018066,745.786743,305.632751,1617.283203,729.417542,409.315582,1673.379883,725.750000,452.931763,1622.515747,742.367920,358.288544,1542.893188,746.014099,304.927368,1616.884888,729.271423,409.507935,1673.497559,725.820496,453.320862,1622.434814,742.281921,358.263367,1543.140747,711.755127,461.725037,1504.411011,729.631897,320.973846,1683.026733,677.100769,730.614441,1557.117920,704.690430,512.809021,1492.225586,,,
344,1.433333,0.763539,-0.544732,-0.249225,-0.241170,735.301147,380.950592,1605.358521,745.139893,304.986053,1607.505493,728.644897,407.819427,1665.108643,725.276428,452.215668,1614.902954,742.143372,358.781342,1533.916870,745.372803,304.358337,1607.059937,728.472412,408.069824,1665.221680,725.360962,452.538940,1614.890259,742.054749,358.701630,1534.149170,711.879028,462.604156,1496.945190,728.639160,319.082245,1673.269653,677.352478,731.049805,1552.144287,704.575867,514.095032,1485.368530,,,
345,1.437500,0.761732,-0.542384,-0.253225,-0.247914,734.954346,380.176788,1596.629883,744.804810,304.188660,1597.522461,728.205017,406.043030,1656.810425,724.901672,451.270844,1607.348145,741.906006,359.204712,1524.838135,745.074646,303.578888,1597.082275,728.001221,406.238434,1656.928955,725.027283,451.636292,1607.305176,741.785217,359.131805,1525.093384,711.938232,463.703217,1489.578247,728.116943,317.134491,1663.392944,677.608276,731.612427,1547.161621,704.836609,515.210083,1478.560547,,,
346,1.441667,0.759934,-0.540132,-0.255251,-0.256133,734.515076,379.412628,1587.967529,744.236389,303.403320,1587.646240,727.443909,404.279175,1648.531372,724.513306,450.334503,1599.814941,741.866699,359.633636,1515.877563,744.424011,302.914734,1587.192627,727.309509,404.470947,1648.675049,724.576538,450.618774,1599.763428,741.791809,359.541504,1516.138794,711.825134,464.807220,1482.203003,727.049194,315.740570,1653.843506,677.365540,732.231018,1542.371948,705.007507,516.472961,1471.826050,,,
347,1.445833,0.757724,-0.537770,-0.258785,-0.263987,734.086670,378.574615,1579.209717,743.735413,302.573578,1577.544067,726.845703,402.348633,1640.190674,724.115662,449.280762,1592.306396,741.650024,360.095490,1506.797485,744.034668,301.982971,1577.098755,726.600708,402.555695,1640.341187,724.275452,449.616638,1592.262817,741.507141,360.029114,1507.029907,711.817383,465.849762,1474.897827,726.457581,313.807800,1644.029419,677.512756,732.745178,1537.406982,705.247559,517.586975,1465.112915,,,
348,1.450000,0.755621,-0.535297,-0.262135,-0.271624,733.612305,377.720642,1570.485718,743.215820,301.753632,1567.517578,726.182251,400.425171,1631.850342,723.644531,448.193115,1584.789062,741.406738,360.510803,1497.785767,743.480408,301.154846,1567.051636,725.984741,400.626099,1631.987671,723.763245,448.531647,1584.750732,741.287170,360.444733,1498.038452,711.939697,466.854401,1467.633789,725.920715,311.491638,1633.980225,677.173889,733.355835,1532.537720,705.420105,518.767578,1458.627808,,,
349,1.454167,0.753409,-0.532454,-0.265303,-0.280148,733.286377,376.682007,1561.709351,742.844910,300.776672,1557.346191,725.583740,398.225189,1623.457886,723.305786,446.879150,1577.299683,741.411194,360.847137,1488.733643,743.116760,300.227142,1556.886719,725.377136,398.423187,1623.546509,723.437317,447.194611,1577.299438,741.278748,360.767670,1489.000366,712.045837,467.813904,1460.533447,725.087769,309.149261,1623.788818,677.288818,733.916565,1527.666504,705.509460,519.932617,1452.160645,,,
350,1.458333,0.751199,-0.529247,-0.268638,-0.288845,732.877258,375.584534,1552.943604,742.440308,299.776245,1547.140381,724.879150,395.916138,1615.064209,722.836243,445.465851,1569.857666,741.353394,361.179993,1479.711914,742.669495,299.175812,1546.606689,724.721985,396.147766,1615.239502,722.905762,445.794769,1569.840698,741.268616,361.086548,1479.951782,712.196533,468.762726,1453.499756,724.637024,306.886383,1613.561157,677.850403,734.428894,1522.701294,705.527100,520.981812,1445.814331,,,
351,1.462500,0.748288,-0.526253,-0.272712,-0.297911,732.419617,374.548401,1544.135498,741.923157,298.869476,1536.759277,724.216248,393.566254,1606.644165,722.391174,444.066437,1562.492432,741.147888,361.691498,1470.645752,742.139404,298.321716,1536.294556,724.075867,393.707611,1606.793701,722.467529,444.425964,1562.433716,741.052856,361.631104,1470.905518,712.289612,469.819672,1446.501831,723.746460,304.512451,1603.320435,677.574829,734.965881,1517.875732,705.859619,521.956909,1439.562500,,,
352,1.466667,0.745549,-0.522851,-0.276675,-0.306976,732.019897,373.344910,1535.306641,741.528992,297.835632,1526.365234,723.563660,391.035278,1598.170532,721.938354,442.461884,1555.093384,741.048645,362.046906,1461.597412,741.729797,297.321136,1525.930176,723.431702,391.191895,1598.294922,722.009705,442.750641,1555.048828,740.955200,362.008240,1461.855835,712.528931,470.541260,1439.614136,722.927246,302.073792,1592.975708,677.809753,735.376160,1512.934937,706.212402,522.842102,1433.331055,,,
353,1.470833,0.743029,-0.518848,-0.279794,-0.316891,731.630310,372.083099,1526.531006,741.187439,296.783813,1516.009644,722.750916,388.401123,1589.706909,721.426270,440.755310,1547.751465,741.156799,362.392273,1452.655762,741.382507,296.275116,1515.475830,722.633606,388.561310,1589.884521,721.467896,441.116852,1547.734863,741.087585,362.277374,1452.896606,712.358582,471.439362,1432.982910,722.447144,299.759613,1582.528198,677.760437,735.728760,1507.962769,706.145142,523.883667,1427.427856,,,
354,1.475000,0.739831,-0.515312,-0.284075,-0.326198,731.224548,370.877533,1517.721191,740.782104,295.825531,1505.560913,722.116394,385.789551,1581.211304,720.976440,439.066132,1540.427979,741.023315,362.829010,1443.684570,741.038025,295.299469,1505.100464,721.947388,385.918549,1581.289917,721.090637,439.421570,1540.424194,740.890137,362.767303,1443.968750,712.376526,472.156586,1426.297974,721.861023,297.259216,1572.188110,677.784058,736.335388,1503.057495,706.448425,524.725769,1421.493164,,,
355,1.479167,0.736288,-0.511926,-0.287586,-0.336313,730.796631,369.626678,1509.032349,740.267578,294.851196,1495.213989,721.372986,383.105957,1572.796265,720.563721,437.301453,1533.234009,740.982361,363.248199,1434.885376,740.456543,294.433380,1494.772949,721.248718,383.265625,1572.894775,720.628967,437.548889,1533.241821,740.891907,363.170990,1435.130371,712.301697,472.928040,1419.830566,720.998169,295.056549,1561.760010,677.831299,736.582703,1498.146729,706.702942,525.542297,1415.596313,,,
356,1.483333,0.733554,-0.507296,-0.291309,-0.345959,730.447083,368.463348,1500.288086,740.077637,294.026611,1484.846191,720.631836,380.494720,1564.282104,720.000366,435.566620,1525.945923,741.078430,363.765472,1426.078247,740.309509,293.502411,1484.301514,720.491150,380.653259,1564.421753,720.068237,435.927063,1525.970703,740.982056,363.662445,1426.323975,712.633606,473.639008,1413.400513,720.367554,292.643066,1551.280518,677.502686,737.080200,1493.383789,706.968384,526.391235,1409.819946,,,
357,1.487500,0.730122,-0.503472,-0.294934,-0.355600,730.072144,367.221344,1491.599121,739.712952,293.139618,1474.541016,719.940491,377.825104,1555.795898,719.556152,433.743317,1518.701660,741.079041,364.177490,1417.357666,739.967712,292.641205,1474.077148,719.756531,378.009583,1555.908325,719.666565,434.012268,1518.740234,740.956177,364.120361,1417.564209,712.881836,474.182068,1406.954102,719.312561,290.231598,1540.889526,677.599243,737.487854,1488.639771,706.638306,527.291382,1404.177612,,,
358,1.491667,0.726335,-0.499849,-0.298964,-0.364979,729.592651,366.058563,1482.977051,739.215332,292.369049,1464.287842,719.221924,375.222534,1547.357056,719.046875,431.964508,1511.533936,740.886658,364.678253,1408.729126,739.380676,291.950531,1463.845703,719.129211,375.284637,1547.522705,719.078003,432.361115,1511.532471,740.825378,364.592773,1408.903931,712.664856,474.880615,1400.811279,719.163391,287.820526,1530.282104,678.231628,737.656006,1483.823608,707.243591,527.773071,1398.655029,,,
359,1.495833,0.722990,-0.495263,-0.302788,-0.374592,729.296814,364.808411,1474.354492,739.051392,291.570526,1454.030151,718.574768,372.488037,1538.871094,718.569031,430.037842,1504.360229,740.992065,365.137360,1400.156616,739.268127,291.126251,1453.559937,718.430908,372.654419,1538.991699,718.643738,430.298431,1504.406372,740.893860,365.065063,1400.354980,712.858826,475.478760,1394.642700,718.227173,285.613281,1519.779053,678.061096,737.993408,1479.216431,707.441467,528.415771,1393.118164,,,
360,1.500000,0.718999,-0.491067,-0.306485,-0.384656,728.856873,363.582336,1465.746216,738.636292,290.835205,1443.740601,717.797668,369.741791,1530.368652,718.043213,428.094666,1497.234863,740.950256,365.657776,1391.640381,738.812805,290.416870,1443.224854,717.701660,369.873566,1530.531006,718.064392,428.424805,1497.296021,740.892090,365.543701,1391.814209,712.953979,476.162842,1388.505127,717.984070,283.116669,1509.285034,678.435974,738.277588,1474.389893,707.451294,528.915649,1387.665527,,,
361,1.504167,0.715247,-0.486515,-0.310269,-0.394281,728.508728,362.311523,1457.171143,738.397827,290.093384,1433.532715,717.113220,366.970154,1521.860840,717.535400,426.076935,1490.093140,740.988525,366.105682,1383.197632,738.560608,289.761261,1433.084351,717.015137,367.073395,1522.015503,717.572388,426.345428,1490.114624,740.921631,366.009827,1383.379150,713.308838,476.528900,1382.388672,717.154968,280.870575,1498.846680,678.341187,738.483459,1469.853027,707.630432,529.464233,1382.450562,,,
362,1.508333,0.711532,-0.481806,-0.313693,-0.403958,728.157043,361.107971,1448.681519,738.177856,289.450775,1423.445557,716.378784,364.278809,1513.392700,716.996094,424.101288,1482.997437,741.075562,366.601135,1374.890259,738.381287,289.072357,1422.947021,716.254761,364.422516,1513.522705,717.043518,424.398529,1483.108643,740.998291,366.477325,1375.040039,713.375183,476.742798,1376.548950,716.408813,278.878540,1488.382935,678.766418,738.689819,1465.241943,707.920959,529.897217,1377.203247,,,
363,1.512500,0.707329,-0.477387,-0.317126,-0.413785,727.765259,359.925262,1440.225586,737.847473,288.867584,1413.370850,715.632812,361.591675,1504.927612,716.483215,422.109833,1475.948242,741.097656,367.132111,1366.655884,738.039062,288.562042,1412.899292,715.502747,361.750549,1505.078613,716.542236,422.304321,1476.000000,741.012207,367.025177,1366.831421,713.193604,477.141174,1370.819092,716.085388,276.856598,1477.969116,678.923645,738.850708,1460.695068,707.869019,530.184814,1372.025757,,,
364,1.516667,0.702893,-0.473045,-0.321278,-0.423024,727.416504,358.739563,1431.815674,737.565369,288.325714,1403.338989,715.043335,358.894592,1496.493286,716.030579,420.075378,1468.944946,741.026855,367.662628,1358.485229,737.707520,288.038422,1402.908325,714.971497,358.977631,1496.617432,716.047302,420.337067,1468.992432,740.969604,367.559937,1358.660645,713.302979,477.487946,1365.012207,715.625610,274.850433,1467.512817,678.787842,739.063049,1456.170654,707.834900,530.472961,1366.936279,,,
365,1.520833,0.698937,-0.468243,-0.324282,-0.432523,727.077637,357.555420,1423.447998,737.371399,287.797546,1393.449707,714.297913,356.254822,1488.033691,715.488037,418.042603,1461.883423,741.153381,368.126801,1350.425171,737.571899,287.465942,1392.979614,714.154724,356.394165,1488.223511,715.548279,418.264679,1461.956787,741.076050,368.042786,1350.537720,713.483459,477.735809,1359.299927,714.795105,272.942047,1457.178955,679.099365,738.733887,1451.727051,708.179749,530.706970,1361.964844,,,
366,1.525000,0.694490,-0.463673,-0.327660,-0.441961,726.739624,356.389496,1415.109497,737.125183,287.334595,1383.556641,713.623352,353.606445,1479.580811,715.005920,415.982117,1454.875732,741.204224,368.634949,1342.425049,737.262146,287.087799,1383.028442,713.566589,353.719238,1479.755615,714.992798,416.224884,1454.940063,741.165405,368.476929,1342.605469,713.256165,478.045837,1353.721191,714.186157,270.945190,1446.794556,679.029785,738.737854,1447.420410,707.993774,530.959412,1357.205566,,,
367,1.529167,0.690228,-0.458123,-0.332314,-0.450862,726.489441,355.176117,1406.778931,737.141174,286.921967,1373.613770,713.128967,350.815063,1471.112549,714.477295,413.770264,1447.921875,741.210266,369.197296,1334.467651,737.285339,286.661957,1373.167480,713.059753,350.891632,1471.242920,714.486206,414.028351,1447.995605,741.156555,369.084167,1334.623413,713.463989,478.250336,1348.362183,713.942017,268.802582,1436.264893,679.317688,738.671753,1442.936890,708.007568,531.173401,1352.264893,,,
368,1.533333,0.685504,-0.453067,-0.335426,-0.460764,726.140259,353.992218,1398.480957,736.926147,286.545685,1363.744141,712.376038,348.095734,1462.606689,713.934448,411.590668,1440.951416,741.324524,369.736908,1326.621826,737.069458,286.330383,1363.294067,712.297241,348.169708,1462.778076,713.949646,411.815948,1440.998779,741.271484,369.618958,1326.769775,713.427795,478.172729,1342.865723,713.403259,266.962769,1425.855713,679.580811,738.631042,1438.544434,708.456421,531.041992,1347.436401,,,
369,1.537500,0.680720,-0.447907,-0.338577,-0.470494,725.838440,352.850037,1390.207886,736.779602,286.248566,1353.923584,711.681519,345.425476,1454.088867,713.422485,409.421539,1433.977905,741.470093,370.304718,1318.841187,736.857300,286.133118,1353.472900,711.669983,345.478760,1454.277832,713.373535,409.632965,1434.013428,741.465881,370.134735,1318.991211,713.380127,478.250061,1337.575562,712.771545,265.635132,1415.565063,679.756226,738.376465,1434.375122,708.326050,530.910522,1342.944580,,,
370,1.541667,0.676116,-0.442064,-0.342602,-0.479657,725.640625,351.582581,1382.032471,736.864685,285.900085,1344.192749,711.169617,342.584167,1445.640259,712.918457,407.053680,1427.103760,741.609680,370.792542,1311.193481,736.978577,285.725647,1343.717529,711.137573,342.622070,1445.790527,712.884094,407.335266,1427.186523,741.582214,370.628876,1311.348145,713.371216,478.184235,1332.474243,712.793823,263.486115,1405.033081,679.925476,738.024841,1429.998413,708.241455,530.804077,1338.354858,,,
371,1.545833,0.670882,-0.436870,-0.345597,-0.489514,725.308289,350.441315,1373.899902,736.669556,285.690125,1334.526978,710.438293,339.906647,1437.178833,712.390686,404.808960,1420.242065,741.734741,371.359619,1303.651855,736.720337,285.624481,1334.112183,710.450195,339.906128,1437.375244,712.328430,405.031647,1420.234863,741.741028,371.193176,1303.817261,713.535645,478.026459,1327.316772,712.144043,261.825409,1394.695312,679.799500,737.766846,1425.717041,708.265808,530.551880,1333.914917,,,
372,1.550000,0.666161,-0.430717,-0.349176,-0.498787,725.067688,349.267578,1365.773926,736.750793,285.511383,1324.900024,709.829102,337.172028,1428.684937,711.799561,402.471222,1413.351685,741.891296,371.915802,1296.159058,736.840515,285.413116,1324.438721,709.814880,337.213928,1428.860840,711.749023,402.690491,1413.412842,741.881165,371.736053,1296.303345,713.277832,477.818512,1322.258423,712.008972,259.983917,1384.305298,679.919922,737.528564,1421.509277,708.418091,530.408691,1329.523193,,,
373,1.554167,0.660641,-0.425254,-0.352664,-0.508273,724.814941,348.110840,1357.727539,736.671936,285.386749,1315.335083,709.247314,334.459229,1420.238403,711.332764,400.119385,1406.550171,742.007935,372.478088,1288.786621,736.709229,285.402252,1314.932983,709.275696,334.406403,1420.422607,711.252625,400.380829,1406.552612,742.024597,372.258698,1288.946533,713.145935,477.628113,1317.333130,711.613770,258.341095,1373.904053,680.696106,737.022034,1417.440918,708.408264,529.953674,1325.268433,,,
374,1.558333,0.655784,-0.418772,-0.355975,-0.517551,724.541748,346.970795,1349.753418,736.764832,285.321991,1305.912231,708.576172,331.768036,1411.804077,710.664856,397.747345,1399.748169,742.161011,373.045990,1281.548828,736.821411,285.311096,1305.436035,708.592957,331.741699,1412.039429,710.585266,397.995636,1399.753540,742.176025,372.832214,1281.708862,713.245300,477.315918,1312.447876,711.328369,257.060028,1363.704346,680.663269,736.663025,1413.294922,708.173523,529.676575,1321.162842,,,
375,1.562500,0.649989,-0.413216,-0.359408,-0.526870,724.324402,345.851257,1341.823242,736.727661,285.311218,1296.512207,708.043762,329.110413,1403.394287,710.230713,395.369507,1393.005493,742.295593,373.614075,1274.380859,736.727905,285.363739,1296.095215,708.118286,329.050629,1403.594849,710.118164,395.612671,1392.950439,742.331665,373.378723,1274.601318,713.119629,476.942352,1307.715210,710.687683,255.816437,1353.625732,680.748535,736.015808,1409.161621,708.195801,529.203735,1316.964722,,,
376,1.566667,0.645000,-0.406472,-0.362348,-0.536152,724.086182,344.798309,1333.970337,736.892578,285.403503,1287.276855,707.372559,326.531769,1394.989258,709.559021,393.028503,1386.249512,742.520630,374.229523,1267.365601,736.870605,285.489380,1286.837280,707.472717,326.414856,1395.240967,709.407654,393.326782,1386.198120,742.587219,373.979004,1267.548340,712.909119,476.530029,1303.114136,711.060364,254.058243,1343.187866,680.394836,735.695007,1405.156006,708.036499,528.624023,1312.945312,,,
377,1.570833,0.638804,-0.400436,-0.365454,-0.545915,723.974854,343.676514,1326.212891,737.003174,285.508514,1278.059204,706.883179,323.839569,1386.633911,709.182373,390.539581,1379.648315,742.830566,374.818451,1260.510254,736.989075,285.668152,1277.638794,706.972839,323.774109,1386.870361,709.048157,390.751862,1379.605225,742.891907,374.512787,1260.690674,712.839294,476.045990,1298.603638,710.783508,252.980469,1333.165771,681.158081,734.968506,1401.171753,708.209473,528.059998,1308.965454,,,
378,1.575000,0.633958,-0.393370,-0.369159,-0.554148,723.811462,342.603699,1318.516846,737.316895,285.646332,1269.065063,706.422485,321.272491,1378.340942,708.546997,388.127472,1372.967651,742.959412,375.368561,1253.693848,737.269958,285.760345,1268.680298,706.552551,321.153748,1378.554565,708.374817,388.403595,1372.918945,743.039978,375.111481,1253.874878,712.577759,475.617645,1294.231812,710.447815,251.752197,1323.250977,681.291565,734.320801,1397.153809,707.775940,527.335571,1305.125732,,,
379,1.579167,0.628425,-0.386635,-0.372015,-0.563206,723.617310,341.678894,1310.949219,737.505188,285.975128,1260.192505,705.833496,318.858398,1370.104004,707.944702,385.827423,1366.407104,743.185974,376.054749,1247.093262,737.524963,286.071594,1259.795044,705.883789,318.707855,1370.333374,707.829834,386.141602,1366.414795,743.228394,375.818787,1247.209229,712.435608,474.900757,1289.723267,710.255920,250.764374,1313.249390,681.193054,733.674744,1393.371460,707.723999,526.566040,1301.296875,,,
380,1.583333,0.622510,-0.381192,-0.374516,-0.571761,723.327209,340.780853,1303.618164,737.411743,286.261139,1251.644653,705.207214,316.606598,1362.129639,707.419373,383.640930,1360.012085,743.270630,376.614838,1240.686523,737.404053,286.435974,1251.234375,705.286743,316.498474,1362.399780,707.283020,383.868561,1359.982422,743.338135,376.332123,1240.811279,712.258423,474.292236,1285.370117,710.540161,249.688187,1303.763794,681.447205,733.006775,1389.608643,707.477966,525.710876,1297.535400,,,
381,1.587500,0.617068,-0.375214,-0.377875,-0.579356,723.085754,339.959198,1296.470581,737.477844,286.654114,1243.334351,704.747437,314.436554,1354.337769,706.868591,381.504700,1353.752930,743.249268,377.241547,1234.457031,737.487061,286.879822,1242.924927,704.814148,314.316864,1354.582642,706.758972,381.748718,1353.686279,743.287048,376.895203,1234.647827,711.837341,473.803223,1281.223267,710.168091,248.757568,1294.436768,681.492981,732.200684,1386.054565,706.910583,525.031250,1293.917969,,,
382,1.591667,0.611281,-0.369505,-0.380511,-0.587378,722.886353,339.137268,1289.399292,737.531311,287.057495,1235.129150,704.251831,312.303070,1346.574463,706.392517,379.366241,1347.536133,743.369690,377.822296,1228.357422,737.462952,287.377563,1234.792603,704.391846,312.160187,1346.846680,706.211792,379.566254,1347.468872,743.485535,377.447418,1228.467163,711.498291,473.149628,1277.115723,709.955322,248.249207,1285.342285,681.546448,731.234253,1382.456055,706.754761,524.161499,1290.402466,,,
383,1.595833,0.605711,-0.363863,-0.383406,-0.594741,722.598145,338.447601,1282.571533,737.507996,287.580963,1227.233521,703.735779,310.353394,1339.062744,705.830322,377.380371,1341.506958,743.318481,378.475800,1222.483154,737.458557,287.846985,1226.811768,703.883057,310.174011,1339.298584,705.629639,377.702271,1341.477905,743.414490,378.088776,1222.652222,711.192505,472.389465,1273.083984,709.806458,247.464615,1276.503418,681.319580,730.539307,1378.971436,706.618042,523.290649,1286.822021,,,
384,1.600000,0.600156,-0.358596,-0.386402,-0.601594,722.315247,337.723419,1275.846191,737.445435,288.046448,1219.496460,703.282532,308.430359,1331.667358,705.323242,375.392029,1335.534180,743.209961,379.024872,1216.687134,737.385132,288.453125,1219.178711,703.412598,308.277039,1331.921143,705.160156,375.589844,1335.453125,743.313110,378.567230,1216.809814,710.868042,471.632751,1269.179810,709.720703,246.841431,1267.792358,681.597168,729.602234,1375.533081,705.972107,522.322266,1283.456787,,,
