, 1.29, 0.20, 0.80 
644, 53.289062, 1.90, 12.01, -1.25, 8.71, -4.52, -1.69 , 1.29, 0.18, 0.70 
650, 53.289062, 2.68, 10.68, -0.67, 8.09, -5.43, -1.87 , 1.28, 0.13, 0.50 
657, 53.289062, 2.57, 10.84, -0.88, 9.21, -6.18, -1.10 , 1.28, 0.08, 0.30 
663, 53.464844, 2.47, 9.37, -1.24, 7.61, -4.55, -2.06 , 1.28, 0.04, 0.16 
670, 53.464844, 2.79, 10.58, -1.00, 8.85, -5.11, -1.34 , 1.28, 0.04, 0.16 
676, 53.552734, 2.51, 9.95, -0.97, 8.02, -3.45, -2.06 , 1.28, 0.04, 0.16 
683, 53.552734, 2.65, 10.21, -1.02, 8.26, -4.52, -2.04 , 1.28, 0.04, 0.16 
690, 53.552734, 2.52, 9.40, -0.95, 8.17, -4.90, -2.13 , 1.28, 0.03, 0.11 
696, 53.552734, 2.46, 9.35, -0.85, 8.01, -4.66, -1.91 , 1.27, 0.02, 0.06 
703, 53.552734, 2.40, 9.40, -0.77, 7.92, -4.73, -1.90 , 1.28, 0.04, 0.16 
709, 53.552734, 2.40, 9.33, -0.67, 7.91, -4.73, -1.71 , 1.28, 0.04, 0.16 
716, 53.552734, 2.39, 9.37, -0.61, 7.92, -4.82, -1.67 , 1.28, 0.04, 0.16 
722, 53.552734, 2.28, 9.32, -0.49, 7.82, -4.65, -1.75 , 1.28, 0.03, 0.11 
729, 53.552734, 2.21, 9.32, -0.49, 7.76, -4.68, -1.73 , 1.28, 0.04, 0.16 
735, 53.552734, 2.23, 9.33, -0.43, 7.71, -4.67, -1.93 , 1.28, 0.04, 0.16 
742, 53.552734, 2.24, 9.34, -0.45, 7.70, -4.74, -1.87 , 1.28, 0.04, 0.16 
748, 53.552734, 2.21, 9.35, -0.49, 7.74, -4.73, -1.93 , 1.28, 0.04, 0.16 
755, 53.552734, 2.29, 9.38, -0.44, 7.77, -4.82, -2.00 , 1.28, 0.04, 0.16 
761, 53.552734, 2.40, 9.39, -0.40, 7.82, -4.82, -1.88 , 1.28, 0.04, 0.16 
768, 53.552734, 2.44, 9.35, -0.46, 7.94, -4.71, -1.81 , 1.28, 0.03, 0.11 
775, 53.552734, 2.44, 9.42, -0.47, 8.00, -4.58, -1.81 , 1.28, 0.04, 0.16 
781, 53.552734, 2.46, 9.36, -0.48, 8.19, -4.52, -1.63 , 1.28, 0.04, 0.16 
788, 53.552734, 2.43, 9.35, -0.48, 8.24, -4.51, -1.53 , 1.28, 0.04, 0.16 
794, 53.552734, 2.49, 9.42, -0.51, 8.35, -4.46, -1.46 , 1.28, 0.04, 0.16 
801, 53.552734, 2.40, 9.46, -0.50, 8.46, -4.51, -1.21 , 1.28, 0.04, 0.16 
807, 53.552734, 2.49, 9.56, -0.60, 8.44, -4.55, -1.22 , 1.28, 0.03, 0.11 
814, 53.552734, 2.59, 9.66, -0.66, 8.61, -4.61, -1.07 , 1.28, 0.04, 0.16 
820, 53.552734, 2.56, 9.67, -0.63, 8.68, -4.66, -1.14 , 1.28, 0.04, 0.16 
827, 53.552734, 2.67, 9.80, -0.61, 8.72, -4.68, -1.06 , 1.28, 0.04, 0.16 
833, 53.552734, 2.61, 9.89, -0.71, 8.81, -4.74, -1.01 , 1.28, 0.04, 0.16 
840, 53.552734, 2.55, 9.97, -0.68, 8.86, -4.70, -1.05 , 1.28, 0.04, 0.16 
846, 53.552734, 2.58, 9.94, -0.79, 8.92, -4.63, -1.15 , 1.28, 0.04, 0.16 
853, 53.552734, 2.53, 9.91, -0.79, 8.91, -4.53, -1.09 , 1.28, 0.04, 0.16 
859, 53.552734, 2.47, 9.90, -0.74, 8.89, -4.37, -1.07 , 1.28, 0.04, 0.16 
866, 53.552734, 2.41, 9.75, -0.68, 8.82, -4.33, -1.16 , 1.28, 0.04, 0.16 
873, 53.552734, 2.29, 9.68, -0.80, 8.85, -4.19, -1.10 , 1.28, 0.04, 0.16 
879, 53.552734, 2.22, 9.62, -0.73, 8.67, -4.14, -1.25 , 1.28, 0.04, 0.16 
886, 53.552734, 2.20, 9.54, -0.65, 8.58, -4.13, -1.30 , 1.28, 0.04, 0.16 
