630, 1.345703, 10.04, -0.99, -0.87, 9.33, -1.13, -1.88 , 1.28, 0.07, 0.26 
637, 1.345703, 10.08, -0.90, -0.93, 9.30, -1.12, -1.82 , 1.28, 0.04, 0.16 
643, 1.433594, 9.95, -0.81, -0.81, 9.35, -1.13, -1.88 , 1.28, 0.04, 0.16 
650, 1.345703, 10.02, -0.99, -0.74, 9.28, -1.15, -1.70 , 1.28, 0.04, 0.16 
657, 1.345703, 9.95, -0.97, -0.81, 9.32, -1.18, -1.83 , 1.28, 0.04, 0.16 
663, 1.345703, 9.98, -0.98, -0.86, 9.28, -1.16, -1.86 , 1.28, 0.04, 0.16 
670, 1.345703, 9.95, -1.01, -0.79, 9.35, -1.08, -1.85 , 1.28, 0.05, 0.21 
676, 1.345703, 9.96, -0.96, -0.71, 9.34, -1.04, -1.85 , 1.28, 0.04, 0.16 
683, 1.345703, 10.05, -0.98, -0.69, 9.38, -1.17, -1.91 , 1.28, 0.04, 0.16 
689, 1.345703, 10.03, -1.06, -0.66, 9.42, -1.15, -1.78 , 1.28, 0.04, 0.16 
696, 1.433594, 10.06, -1.05, -0.75, 9.46, -1.18, -1.91 , 1.28, 0.04, 0.16 
702, 1.345703, 10.02, -1.12, -0.67, 9.34, -1.16, -1.84 , 1.28, 0.04, 0.16 
709, 1.433594, 9.99, -1.10, -0.68, 9.37, -1.17, -1.87 , 1.27, 0.00, 0.02 
715, 1.345703, 10.04, -1.12, -0.78, 9.39, -1.17, -1.85 , 1.28, 0.04, 0.16 
722, 1.345703, 9.98, -1.11, -0.70, 9.28, -1.05, -1.83 , 1.28, 0.04, 0.16 
728, 1.345703, 10.02, -1.11, -0.75, 9.23, -1.19, -1.82 , 1.28, 0.04, 0.16 
735, 1.345703, 10.01, -1.19, -0.80, 9.21, -1.35, -1.85 , 1.28, 0.04, 0.16 
741, 1.433594, 9.90, -1.16, -0.77, 9.23, -1.26, -1.91 , 1.28, 0.04, 0.16 
748, 1.433594, 9.91, -1.27, -0.74, 9.19, -1.32, -1.91 , 1.28, 0.04, 0.16 
754, 1.433594, 9.81, -1.18, -0.72, 9.20, -1.36, -1.93 , 1.28, 0.04, 0.16 
761, 1.433594, 9.88, -1.23, -0.70, 9.16, -1.41, -1.92 , 1.28, 0.04, 0.16 
768, 1.345703, 9.88, -1.27, -0.85, 9.17, -1.49, -1.91 , 1.28, 0.04, 0.16 
774, 1.433594, 9.87, -1.26, -0.87, 9.18, -1.57, -1.99 , 1.28, 0.04, 0.16 
781, 1.433594, 9.90, -1.34, -0.84, 9.21, -1.58, -2.00 , 1.28, 0.03, 0.11 
787, 1.345703, 9.93, -1.25, -0.77, 9.29, -1.53, -1.95 , 1.28, 0.05, 0.21 
794, 1.345703, 9.98, -1.34, -0.85, 9.25, -1.57, -1.95 , 1.28, 0.05, 0.21 
800, 1.433594, 9.94, -1.26, -0.84, 9.35, -1.54, -2.01 , 1.28, 0.04, 0.16 
807, 1.345703, 10.00, -1.29, -0.90, 9.35, -1.47, -1.98 , 1.28, 0.04, 0.16 
813, 1.433594, 9.95, -1.25, -0.88, 9.31, -1.46, -1.99 , 1.28, 0.07, 0.26 
820, 1.345703, 10.02, -1.22, -0.79, 9.30, -1.44, -2.00 , 1.28, 0.04, 0.16 
826, 1.433594, 10.01, -1.08, -0.87, 9.38, -1.43, -2.10 , 1.28, 0.04, 0.16 
833, 1.345703, 9.98, -1.14, -0.82, 9.35, -1.45, -1.98 , 1.28, 0.04, 0.16 
839, 1.345703, 10.05, -1.09, -0.88, 9.27, -1.32, -2.05 , 1.28, 0.04, 0.16 
846, 1.345703, 9.98, -1.07, -0.89, 9.39, -1.36, -1.94 , 1.28, 0.04, 0.16 
852, 1.433594, 9.95, -0.96, -0.79, 9.27, -1.37, -1.97 , 1.28, 0.04, 0.16 
859, 1.345703, 9.86, -0.97, -0.71, 9.26, -1.29, -1.91 , 1.28, 0.05, 0.21 
865, 1.345703, 9.87, -1.02, -0.87, 9.22, -1.29, -2.05 , 1.28, 0.05, 0.21 
872, 1.345703, 9.86, -0.96, -0.84, 9.16, -1.22, -1.93 , 1.28, 0.04, 0.16 
879, 1.433594, 9.83, -0.95, -0.74, 9.22, -1.25, -1.96 , 1.28, 0.04, 0.16 
885, 1.345703, 9.85, -0.88, -0.80, 9.16, -1.27, -1.92 , 1.28, 0.05, 0.21 
892, 1.433594, 9.95, -0.87, -0.75, 9.28, -1.30, -1.97 , 1.28, 0.04, 0.16 
898, 1.345703, 9.98, -0.87, -0.70, 9.26, -1.29, -1.98 , 1.28, 0.07, 0.26 
905, 1.433594, 9.98, -0.80, -0.75, 9.37, -1.26, -1.95 , 1.28, 0.04, 0.16 
911, 1.433594, 10.04, -0.69, -0.88, 9.38, -1.15, -2.00 , 1.28, 0.04, 0.16 
918, 1.345703, 10.09, -0.80, -0.88, 9.37, -1.11, -1.95 , 1.27, 0.02, 0.06 
924, 1.433594, 10.07, -0.72, -0.91, 9.42, -1.08, -1.92 , 1.28, 0.04, 0.16 
931, 1.433594, 10.05, -0.72, -0.78, 9.39, -1.10, -1.92 , 1.28, 0.05, 0.21 
937, 1.345703, 10.01, -0.52, -0.88, 9.45, -1.02, -1.98 , 1.28, 0.04, 0.16 
944, 1.345703, 9.96, -0.50, -0.88, 9.31, -1.02, -2.10 , 1.28, 0.05, 0.21 
950, 1.345703, 10.00, -0.53, -0.92, 9.34, -0.94, -2.11 , 1.28, 0.03, 0.11 
957, 1.345703, 10.02, -0.54, -0.98, 9.37, -0.96, -2.15 , 1.28, 0.04, 0.16 
963, 1.345703, 9.97, -0.60, -0.97, 9.29, -1.01, -2.10 , 1.28, 0.04, 0.16 
970, 1.433594, 9.99, -0.46, -0.98, 9.30, -0.98, -2.13 , 1.28, 0.05, 0.21 
976, 1.345703, 9.96, -0.43, -0.91, 9.28, -1.00, -2.07 , 1.28, 0.04, 0.16 
983, 1.433594, 9.94, -0.51, -0.97, 9.36, -1.10, -2.00 , 1.28, 0.05, 0.21 
989, 1.433594, 9.96, -0.53, -0.91, 9.30, -1.09, -2.03 , 1.28, 0.04, 0.16 
996, 1.345703, 9.94, -0.57, -1.01, 9.26, -1.16, -1.92 , 1.28, 0.04, 0.16 
1002, 1.433594, 9.94, -0.65, -0.96, 9.24, -1.22, -2.00 , 1.28, 0.04, 0.16 
1009, 1.433594, 9.95, -0.68, -0.95, 9.27, -1.30, -1.99 , 1.28, 0.04, 0.16 
1015, 1.345703, 9.92, -0.73, -0.97, 9.20, -1.26, -2.05 , 1.28, 0.04, 0.16 
1022, 1.433594, 9.91, -0.80, -0.89, 9.33, -1.24, -2.03 , 1.28, 0.04, 0.16 
1028, 1.345703, 10.06, -0.82, -1.05, 9.32, -1.21, -2.08 , 1.28, 0.04, 0.16 
1035, 1.433594, 10.00, -0.85, -0.94, 9.32, -1.42, -2.23 , 1.28, 0.04, 0.16 
1041, 1.433594, 10.01, -1.02, -0.93, 9.26, -1.84, -2.24 , 1.28, 0.04, 0.16 
1048, 1.345703, 10.04, -1.22, -0.98, 9.23, -1.92, -2.15 , 1.28, 0.04, 0.16 
1055, 1.433594, 9.94, -1.08, -1.05, 9.25, -1.63, -2.22 , 1.28, 0.04, 0.16 
1061, 1.433594, 9.94, -0.82, -1.00, 9.34, -1.17, -2.16 , 1.28, 0.07, 0.26 
1068, 1.433594, 10.01, -0.79, -1.04, 9.26, -1.24, -2.12 , 1.28, 0.09, 0.35 
1074, 1.433594, 9.96, -0.79, -0.92, 9.33, -1.16, -2.14 , 1.28, 0.07, 0.26 
1081, 1.433594, 9.99, -0.67, -0.96, 9.36, -1.05, -2.06 , 1.28, 0.10, 0.40 
1087, 1.433594, 10.04, -0.89, -1.02, 9.28, -1.02, -2.10 , 1.28, 0.09, 0.35 
1094, 1.433594, 10.04, -0.98, -0.96, 9.33, -1.49, -2.26 , 1.28, 0.05, 0.21 
1100, 1.433594, 10.04, -1.11, -1.04, 9.28, -1.45, -2.20 , 1.28, 0.08, 0.30 
1107, 1.433594, 9.98, -1.25, -1.02, 9.26, -1.35, -2.18 , 1.28, 0.09, 0.35 
1113, 1.433594, 9.93, -1.02, -1.05, 9.19, -1.81, -2.23 , 1.28, 0.07, 0.26 
1120, 1.433594, 9.95, -1.17, -1.04, 9.17, -1.87, -2.02 , 1.28, 0.11, 0.45 
1126, 1.433594, 9.83, -1.15, -1.00, 9.06, -1.58, -2.00 , 1.28, 0.13, 0.50 
1133, 1.521484, 9.91, -1.22, -0.98, 9.12, -2.35, -1.96 , 1.28, 0.08, 0.30 
1139, 1.521484, 9.83, -1.77, -0.95, 9.06, -2.64, -1.98 , 1.28, 0.09, 0.35 
1146, 1.609375, 9.62, -1.82, -0.87, 9.09, -1.63, -2.11 , 1.28, 0.10, 0.40 
1152, 1.609375, 9.83, -1.08, -0.93, 9.07, -1.04, -1.77 , 1.28, 0.07, 0.26 
1159, 1.697266, 9.78, -1.13, -0.84, 9.11, -1.13, -1.85 , 1.28, 0.11, 0.45 
1165, 1.785156, 9.64, -1.32, -0.86, 9.14, -0.80, -1.99 , 1.28, 0.08, 0.30 
1172, 1.873047, 9.95, -1.32, -0.78, 9.12, -1.59, -1.59 , 1.28, 0.10, 0.40 
1178, 1.873047, 9.68, -1.29, -0.98, 9.21, -0.28, -2.08 , 1.28, 0.10, 0.40 
1185, 1.960938, 10.01, -0.83, -0.86, 9.19, -0.04, -1.84 , 1.28, 0.11, 0.45 
1192, 2.048828, 9.97, -0.94, -1.11, 9.37, -0.15, -1.80 , 1.28, 0.13, 0.50 
1198, 2.048828, 10.03, -1.10, -1.13, 9.17, -0.61, -1.91 , 1.28, 0.08, 0.30 
1205, 2.136719, 10.07, -1.48, -1.11, 9.24, -1.55, -2.05 , 1.28, 0.08, 0.30 
1211, 2.136719, 9.91, -1.76, -1.16, 9.24, -0.56, -2.33 , 1.28, 0.10, 0.40 
1218, 2.224609, 9.97, -0.64, -1.04, 9.21, -0.39, -2.34 , 1.28, 0.08, 0.30 
