620, 0.203125, 9.94, -0.91, -0.66, 9.38, -0.82, -1.81 , 1.28, 0.10, 0.40 
627, 0.203125, 10.03, -0.94, -0.57, 9.32, -0.84, -1.72 , 1.28, 0.11, 0.45 
633, 0.203125, 9.98, -0.80, -0.64, 9.35, -0.85, -1.72 , 1.28, 0.09, 0.35 
640, 0.203125, 9.95, -0.99, -0.67, 9.38, -0.87, -1.81 , 1.28, 0.08, 0.30 
647, 0.203125, 9.96, -1.02, -0.63, 9.35, -0.27, -1.79 , 1.28, 0.11, 0.45 
653, 0.203125, 9.97, -1.14, -0.57, 9.35, -0.97, -1.77 , 1.28, 0.11, 0.45 
660, 0.203125, 9.91, -1.09, -0.62, 9.35, -1.17, -1.73 , 1.28, 0.10, 0.40 
666, 0.203125, 9.96, -1.15, -0.69, 9.38, -1.09, -1.74 , 1.28, 0.09, 0.35 
673, 0.203125, 9.94, -1.11, -0.71, 9.35, -1.06, -1.81 , 1.28, 0.10, 0.40 
679, 0.203125, 9.96, -1.37, -0.73, 9.39, -0.87, -1.84 , 1.28, 0.10, 0.40 
686, 0.203125, 10.01, -1.33, -0.68, 9.34, -1.43, -2.04 , 1.28, 0.08, 0.30 
692, 0.203125, 9.98, -1.40, -0.68, 9.32, -1.36, -1.97 , 1.28, 0.11, 0.45 
699, 0.203125, 9.91, -1.54, -0.72, 9.33, -1.59, -1.93 , 1.28, 0.09, 0.35 
705, 0.203125, 9.97, -1.40, -0.66, 9.37, -1.84, -1.89 , 1.28, 0.09, 0.35 
712, 0.203125, 9.81, -1.48, -0.65, 9.21, -1.14, -1.88 , 1.28, 0.11, 0.45 
718, 0.203125, 9.82, -1.39, -0.59, 9.29, -1.97, -1.75 , 1.28, 0.09, 0.35 
725, 0.203125, 9.89, -1.53, -0.56, 9.21, -2.02, -1.75 , 1.28, 0.05, 0.21 
731, 0.203125, 9.76, -1.56, -0.62, 9.21, -1.10, -1.82 , 1.28, 0.09, 0.35 
738, 0.203125, 9.86, -1.53, -0.66, 9.27, -1.67, -1.86 , 1.28, 0.11, 0.45 
744, 0.203125, 9.94, -1.58, -0.54, 9.24, -1.45, -1.90 , 1.28, 0.10, 0.40 
751, 0.203125, 9.97, -1.61, -0.65, 9.27, -1.55, -1.85 , 1.28, 0.08, 0.30 
757, 0.203125, 9.98, -1.67, -0.81, 9.43, -1.10, -1.93 , 1.28, 0.08, 0.30 
764, 0.203125, 9.97, -1.69, -0.75, 9.37, -1.28, -1.80 , 1.28, 0.07, 0.26 
771, 0.203125, 9.99, -1.66, -0.77, 9.34, -1.12, -1.97 , 1.28, 0.09, 0.35 
777, 0.203125, 9.91, -1.54, -0.70, 9.32, -1.08, -2.01 , 1.28, 0.09, 0.35 
