Format Version,1.25,Take Name,Take 2026-04-10 07.31.08 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-04-10 07.31.08.929 ,Capture Start Frame,770331,Total Frames in Take,4397,Total Exported Frames,4397,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Unlabeled 1145,Unlabeled 1145,Unlabeled 1145,Unlabeled 1146,Unlabeled 1146,Unlabeled 1146,Unlabeled 1147,Unlabeled 1147,Unlabeled 1147,Unlabeled 1148,Unlabeled 1148,Unlabeled 1148
,ID,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,"9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","F12A125350311F1:C49A80DE9097A5","F12A125350311F1:C49A80DE9097A5","F12A125350311F1:C49A80DE9097A5","F12A126350311F1:C49A80DE9097A5","F12A126350311F1:C49A80DE9097A5","F12A126350311F1:C49A80DE9097A5","F12A127350311F1:C49A80DE9097A5","F12A127350311F1:C49A80DE9097A5","F12A127350311F1:C49A80DE9097A5","F12A128350311F1:C49A80DE9097A5","F12A128350311F1:C49A80DE9097A5","F12A128350311F1:C49A80DE9097A5","2FC:8EF3FB4034FA11F1","2FC:8EF3FB4034FA11F1","2FC:8EF3FB4034FA11F1","314:8EF3FB4034FA11F1","314:8EF3FB4034FA11F1","314:8EF3FB4034FA11F1","315:8EF3FB4034FA11F1","315:8EF3FB4034FA11F1","315:8EF3FB4034FA11F1","323:8EF3FB4034FA11F1","323:8EF3FB4034FA11F1","323:8EF3FB4034FA11F1"
,Parent,,,,,,,,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,,,,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.616481,-0.427831,-0.452558,-0.481770,229.152069,312.426605,106.264023,237.065247,254.810638,56.366058,226.791824,292.203064,168.887970,221.624695,358.718445,161.678009,231.126541,343.974335,38.124054,237.139526,254.934845,55.526554,226.719574,292.350616,169.343262,221.630798,358.822266,161.809143,231.132553,343.632507,38.155090,226.675507,220.198410,115.089767,201.487885,440.365173,84.336182,195.084137,493.239136,80.244392,171.126404,718.489685,59.602661
1,0.004167,0.616607,-0.427692,-0.452565,-0.481727,229.138016,312.418823,106.231674,237.079941,254.803360,56.337742,226.771713,292.197205,168.855988,221.584457,358.710571,161.642181,231.116013,343.964294,38.090794,237.143433,254.934036,55.497585,226.711014,292.342163,169.306793,221.582367,358.814728,161.769073,231.128967,343.618408,38.127373,226.654999,220.201294,115.056152,201.475830,440.335846,84.297836,195.052780,493.229370,80.210701,171.103729,718.485962,59.585125
2,0.008333,0.616643,-0.427646,-0.452460,-0.481820,229.131424,312.410522,106.202782,237.082123,254.795914,56.309273,226.745209,292.187103,168.825775,221.566422,358.701233,161.612595,231.132004,343.958008,38.063480,237.143402,254.930710,55.467556,226.686615,292.339203,169.270721,221.562485,358.800995,161.746140,231.147079,343.606567,38.096844,226.642654,220.182999,115.028908,201.449905,440.337219,84.274788,195.017120,493.219940,80.185608,171.058228,718.474854,59.556564
3,0.012500,0.616709,-0.427549,-0.452466,-0.481816,229.107117,312.402191,106.185135,237.075623,254.790192,56.291420,226.715652,292.176880,168.807297,221.525589,358.690186,161.594955,231.111618,343.951630,38.046875,237.133377,254.932404,55.471104,226.659882,292.315094,169.250000,221.520767,358.792755,161.719482,231.127472,343.603607,38.080154,226.617096,220.180191,115.002449,201.439468,440.306335,84.237175,195.007721,493.210022,80.159676,171.008362,718.478943,59.540405
4,0.016667,0.616727,-0.427487,-0.452434,-0.481877,229.077911,312.396362,106.151466,237.054977,254.788757,56.254002,226.676117,292.165497,168.771454,221.486969,358.679443,161.564117,231.093597,343.951782,38.016289,237.109558,254.916931,55.424164,226.625671,292.299835,169.218124,221.476730,358.792114,161.696793,231.112808,343.607605,38.046036,226.591949,220.185730,114.953423,201.431503,440.293518,84.203613,194.987198,493.186218,80.126930,170.989639,718.447449,59.515095
