Format Version,1.25,Take Name,Take 2026-04-10 07.21.14 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-04-10 07.21.14.705 ,Capture Start Frame,627719,Total Frames in Take,1364,Total Exported Frames,1364,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 001,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 002,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 003,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Rigid Body 001:Marker 004,Unlabeled 1096,Unlabeled 1096,Unlabeled 1096,Unlabeled 1097,Unlabeled 1097,Unlabeled 1097,Unlabeled 1098,Unlabeled 1098,Unlabeled 1098,Unlabeled 1099,Unlabeled 1099,Unlabeled 1099
,ID,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,9CD38A742DEF11F1C49A80DE9094A5,"9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","9CD38A742DEF11F1:C49A80DE9094A5","ACE3863C350111F1:C49A80DE9097A5","ACE3863C350111F1:C49A80DE9097A5","ACE3863C350111F1:C49A80DE9097A5","ACE3863D350111F1:C49A80DE9097A5","ACE3863D350111F1:C49A80DE9097A5","ACE3863D350111F1:C49A80DE9097A5","ACE3863E350111F1:C49A80DE9097A5","ACE3863E350111F1:C49A80DE9097A5","ACE3863E350111F1:C49A80DE9097A5","ACE3863F350111F1:C49A80DE9097A5","ACE3863F350111F1:C49A80DE9097A5","ACE3863F350111F1:C49A80DE9097A5","274:8EF3FB4034FA11F1","274:8EF3FB4034FA11F1","274:8EF3FB4034FA11F1","277:8EF3FB4034FA11F1","277:8EF3FB4034FA11F1","277:8EF3FB4034FA11F1","278:8EF3FB4034FA11F1","278:8EF3FB4034FA11F1","278:8EF3FB4034FA11F1","279:8EF3FB4034FA11F1","279:8EF3FB4034FA11F1","279:8EF3FB4034FA11F1"
,Parent,,,,,,,,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,,,,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.646247,0.390287,0.402417,0.517785,705.639709,320.527649,2411.611572,720.711182,263.141937,2363.116699,693.408325,299.948120,2472.956299,689.995422,366.552795,2465.530273,718.444031,352.467834,2344.842773,720.695618,263.404205,2362.435791,693.497681,299.978760,2473.206543,689.835144,366.749786,2465.553955,718.544067,351.957611,2345.109619,676.757996,502.667603,2382.052979,700.615662,228.672974,2419.343506,682.134583,449.473175,2386.938721,660.138733,728.763977,2361.791504
1,0.004167,-0.646315,0.390356,0.402540,0.517552,705.581848,320.500000,2411.537109,720.652039,263.102417,2363.055908,693.377991,299.937408,2472.893311,689.943848,366.538635,2465.446533,718.353577,352.421600,2344.753174,720.628296,263.367462,2362.388184,693.473877,299.957550,2473.147949,689.778442,366.740967,2465.462891,718.458801,351.915466,2345.017334,676.644775,502.628815,2381.916992,700.567444,228.659103,2419.286377,682.010376,449.443207,2386.802490,659.820618,728.751831,2361.485596
2,0.008333,-0.646510,0.390284,0.402648,0.517279,705.544189,320.475769,2411.439941,720.641663,263.066925,2362.980713,693.359680,299.931396,2472.805908,689.886169,366.527588,2465.332031,718.289246,352.377228,2344.641113,720.627197,263.312103,2362.310059,693.448730,299.940613,2473.055664,689.725525,366.747528,2465.348633,718.385498,351.887695,2344.908203,676.512085,502.588257,2381.780518,700.568848,228.617874,2419.231201,681.924438,449.407593,2386.673584,659.648254,728.717896,2361.246826
3,0.012500,-0.646640,0.390316,0.402652,0.517090,705.486816,320.454376,2411.345215,720.592712,263.029358,2362.907715,693.311768,299.932007,2472.720459,689.823242,366.524445,2465.220215,718.219666,352.331818,2344.532715,720.565063,263.279449,2362.238525,693.412659,299.938324,2472.979492,689.649414,366.744720,2465.240234,718.328491,351.844971,2344.785156,676.427612,502.558777,2381.642334,700.514954,228.612579,2419.173096,681.843811,449.360535,2386.526123,659.484497,728.672729,2361.043457
4,0.016667,-0.646737,0.390321,0.402739,0.516897,705.435425,320.435974,2411.261230,720.550232,263.001862,2362.837402,693.278503,299.927368,2472.644775,689.767578,366.516541,2465.125977,718.145508,352.298248,2344.437012,720.545715,263.250214,2362.166504,693.355164,299.937561,2472.909424,689.617371,366.728607,2465.148193,718.237244,351.817383,2344.679932,676.322327,502.521576,2381.496826,700.477295,228.595810,2419.109131,681.759949,449.313416,2386.355469,659.359131,728.631042,2360.817139
