6, -0.99, -1.02, 9.26, -2.31, -2.20 , 1.28, 0.08, 0.30 
781, 3.191406, 9.97, -0.96, -0.91, 9.23, -1.73, -2.12 , 1.28, 0.08, 0.30 
787, 3.279297, 9.94, -0.48, -0.83, 9.26, -1.22, -1.83 , 1.28, 0.07, 0.26 
794, 3.279297, 9.93, -0.35, -1.01, 9.17, -0.46, -1.96 , 1.28, 0.08, 0.30 
800, 3.191406, 9.92, -0.43, -0.93, 9.23, -0.49, -2.02 , 1.28, 0.08, 0.30 
807, 3.279297, 9.95, -0.59, -1.05, 9.18, -1.23, -2.15 , 1.28, 0.07, 0.26 
813, 3.191406, 10.01, -0.88, -1.00, 9.30, -1.67, -2.18 , 1.28, 0.09, 0.35 
820, 3.279297, 9.98, -0.81, -1.02, 9.20, -1.34, -2.14 , 1.28, 0.07, 0.26 
826, 3.279297, 9.97, -0.65, -1.08, 9.22, -1.63, -2.09 , 1.28, 0.08, 0.30 
833, 3.279297, 9.92, -0.80, -1.06, 9.17, -1.12, -2.16 , 1.28, 0.08, 0.30 
839, 3.279297, 9.96, -0.62, -1.14, 9.25, -1.39, -1.93 , 1.28, 0.04, 0.16 
846, 3.279297, 9.98, -0.72, -1.09, 9.23, -1.52, -1.92 , 1.28, 0.07, 0.26 
852, 3.191406, 10.00, -0.78, -0.94, 9.16, -1.20, -1.80 , 1.28, 0.09, 0.35 
859, 3.279297, 9.98, -0.71, -0.94, 9.19, -1.56, -1.71 , 1.28, 0.04, 0.16 
866, 3.279297, 9.97, -0.67, -1.02, 9.19, -1.64, -1.55 , 1.28, 0.05, 0.21 
872, 3.279297, 9.87, -0.97, -0.95, 9.22, -1.29, -1.63 , 1.28, 0.08, 0.30 
879, 3.279297, 9.96, -0.92, -0.81, 9.27, -1.56, -1.87 , 1.28, 0.07, 0.26 
885, 3.279297, 10.04, -0.88, -0.97, 9.24, -1.50, -1.90 , 1.28, 0.05, 0.21 
892, 3.279297, 10.05, -0.96, -0.85, 9.27, -1.28, -2.02 , 1.28, 0.07, 0.26 
898, 3.279297, 10.04, -0.92, -0.76, 9.21, -1.19, -1.94 , 1.28, 0.05, 0.21 
905, 3.279297, 9.91, -0.88, -0.80, 9.22, -1.57, -1.78 , 1.28, 0.07, 0.26 
911, 3.279297, 9.94, -0.86, -0.97, 9.20, -1.98, -1.62 , 1.28, 0.08, 0.30 
918, 3.279297, 9.94, -0.90, -1.04, 9.15, -2.41, -1.57 , 1.28, 0.04, 0.16 
924, 3.279297, 9.99, -0.92, -1.07, 9.15, -2.25, -1.68 , 1.28, 0.07, 0.26 
931, 3.279297, 9.98, -0.84, -1.16, 9.43, -1.55, -1.84 , 1.28, 0.10, 0.40 
937, 3.279297, 10.11, -0.97, -1.02, 8.99, -1.73, -2.25 , 1.28, 0.08, 0.30 
944, 3.279297, 9.79, -0.90, -1.09, 9.12, -2.83, -2.13 , 1.28, 0.05, 0.21 
950, 3.279297, 9.92, -1.37, -1.09, 9.28, -1.28, -2.15 , 1.28, 0.07, 0.26 
957, 3.279297, 9.93, -0.91, -1.13, 9.12, -1.28, -2.35 , 1.28, 0.10, 0.40 
963, 3.279297, 9.93, -0.83, -1.28, 9.12, -1.86, -2.48 , 1.28, 0.07, 0.26 
970, 3.279297, 9.99, -0.75, -1.45, 9.00, -2.04, -2.41 , 1.28, 0.05, 0.21 
976, 3.279297, 9.86, -0.75, -1.54, 8.97, -1.23, -2.46 , 1.28, 0.05, 0.21 
983, 3.279297, 9.91, -0.60, -1.66, 9.05, -1.87, -2.40 , 1.28, 0.05, 0.21 
989, 3.279297, 9.93, -0.56, -1.58, 8.58, -1.81, -2.36 , 1.28, 0.07, 0.26 
996, 3.279297, 10.17, -0.73, -1.88, 9.20, -1.64, -2.52 , 1.28, 0.07, 0.26 
1002, 3.279297, 9.92, -0.30, -1.44, 9.14, -1.62, -2.35 , 1.28, 0.08, 0.30 
1009, 3.279297, 9.89, -0.74, -1.15, 9.06, -1.63, -2.37 , 1.28, 0.05, 0.21 
1015, 3.279297, 9.96, -0.90, -1.40, 9.14, -1.65, -2.33 , 1.28, 0.05, 0.21 
1022, 3.279297, 10.04, -0.99, -1.19, 9.21, -1.72, -2.35 , 1.28, 0.05, 0.21 
1029, 3.279297, 10.08, -1.09, -1.25, 9.30, -1.81, -2.59 , 1.28, 0.04, 0.16 
1035, 3.279297, 10.19, -1.28, -1.27, 9.34, -1.88, -2.47 , 1.28, 0.07, 0.26 
1042, 3.279297, 10.21, -1.35, -1.49, 9.44, -1.86, -2.40 , 1.28, 0.07, 0.26 
1048, 3.279297, 10.29, -1.23, -1.46, 9.35, -2.00, -2.47 , 1.28, 0.08, 0.30 
1055, 3.279297, 10.24, -1.28, -1.59, 9.28, -1.91, -2.60 , 1.28, 0.13, 0.50 
1061, 3.279297, 10.26, -1.23, -1.57, 9.27, -1.93, -2.66 , 1.28, 0.04, 0.16 
1068, 3.279297, 10.15, -1.28, -1.59, 9.14, -1.86, -2.70 , 1.28, 0.04, 0.16 
1074, 3.279297, 9.92, -0.85, -1.66, 8.95, -0.61, -2.97 , 1.28, 0.03, 0.11 
1081, 3.279297, 9.96, -1.09, -1.58, 8.98, -1.81, -2.77 , 1.26, -0.17, -0.67 
1087, 3.279297, 9.89, -1.10, -1.68, 8.98, -1.70, -2.90 , 1.29, 0.20, 0.80 
1094, 3.279297, 9.71, -0.95, -1.45, 8.81, -0.72, -3.04 , 1.28, 0.05, 0.21 
1100, 3.191406, 9.42, 0.28, -2.07, 8.94, -4.69, -2.48 , 1.27, 0.00, 0.02 
1107, 3.279297, 9.56, -1.76, -2.01, 8.92, -1.30, -3.48 , 1.28, 0.04, 0.16 
1113, 3.279297, 9.72, -1.57, -1.74, 8.89, -0.89, -2.61 , 1.28, 0.04, 0.16 
1120, 3.279297, 9.71, -0.75, -1.47, 8.86, -1.20, -2.89 , 1.28, 0.04, 0.16 
1126, 3.279297, 9.92, -0.59, -1.63, 9.13, -0.78, -2.80 , 1.28, 0.04, 0.16 
1133, 3.279297, 10.04, -0.61, -1.57, 9.20, -0.46, -2.66 , 1.28, 0.04, 0.16 
1139, 3.279297, 10.15, -0.62, -1.52, 9.32, -0.69, -2.73 , 1.28, 0.03, 0.11 
1146, 3.279297, 10.17, -0.39, -1.48, 9.43, -0.92, -2.71 , 1.28, 0.04, 0.16 
