
640, 50.740234, 1.58, 9.76, 0.15, 9.05, -2.91, -1.09 , 1.28, 0.10, 0.40 
647, 50.740234, 1.56, 9.70, 0.09, 9.06, -2.84, -1.00 , 1.28, 0.08, 0.30 
653, 50.740234, 1.59, 9.99, -0.01, 9.06, -3.28, -0.41 , 1.28, 0.04, 0.16 
660, 50.740234, 1.62, 9.34, 0.17, 9.06, -2.84, -1.40 , 1.28, 0.04, 0.16 
667, 50.740234, 1.83, 9.53, 0.14, 8.96, -2.59, -1.21 , 1.28, 0.07, 0.26 
673, 50.740234, 1.75, 9.60, 0.10, 9.23, -2.98, -1.00 , 1.28, 0.04, 0.16 
680, 50.740234, 1.75, 9.49, -0.01, 9.11, -2.96, -1.01 , 1.28, 0.04, 0.16 
686, 50.740234, 1.72, 9.68, 0.06, 9.10, -2.65, -1.14 , 1.28, 0.04, 0.16 
693, 50.740234, 1.70, 9.66, 0.06, 9.11, -2.86, -1.09 , 1.28, 0.05, 0.21 
699, 50.740234, 1.64, 9.68, 0.03, 9.09, -2.83, -1.04 , 1.28, 0.04, 0.16 
706, 50.740234, 1.60, 9.73, 0.13, 9.12, -2.78, -1.09 , 1.28, 0.07, 0.26 
712, 50.740234, 1.40, 9.73, 0.08, 9.15, -2.89, -1.04 , 1.28, 0.07, 0.26 
719, 50.740234, 1.49, 9.79, 0.01, 9.07, -2.88, -1.09 , 1.28, 0.07, 0.26 
725, 50.740234, 1.47, 9.83, 0.04, 9.09, -2.93, -1.03 , 1.28, 0.04, 0.16 
732, 50.740234, 1.54, 9.88, -0.03, 9.03, -2.92, -1.08 , 1.28, 0.04, 0.16 
738, 50.740234, 1.55, 9.87, -0.00, 9.03, -2.96, -0.96 , 1.28, 0.05, 0.21 
745, 50.740234, 1.53, 9.84, 0.02, 9.11, -3.10, -0.98 , 1.28, 0.05, 0.21 
751, 50.740234, 1.61, 9.92, -0.03, 9.10, -3.00, -0.96 , 1.28, 0.04, 0.16 
758, 50.740234, 1.52, 9.83, -0.02, 9.13, -2.87, -0.95 , 1.28, 0.04, 0.16 
765, 50.740234, 1.53, 9.81, -0.07, 9.16, -2.86, -0.99 , 1.28, 0.05, 0.21 
771, 50.740234, 1.63, 9.63, 0.00, 9.22, -2.75, -0.98 , 1.28, 0.04, 0.16 
778, 50.740234, 1.53, 9.71, -0.02, 9.18, -2.65, -1.01 , 1.28, 0.05, 0.21 
784, 50.740234, 1.52, 9.50, 0.04, 9.11, -2.51, -1.02 , 1.28, 0.04, 0.16 
791, 50.740234, 1.35, 9.92, 0.13, 9.13, -2.73, -0.98 , 1.28, 0.07, 0.26 
797, 50.740234, 1.40, 9.49, 0.09, 9.19, -2.71, -0.99 , 1.28, 0.04, 0.16 
804, 50.740234, 1.39, 9.71, -0.05, 9.05, -2.54, -1.07 , 1.28, 0.04, 0.16 
810, 50.740234, 1.42, 9.78, -0.06, 8.98, -2.56, -1.14 , 1.28, 0.04, 0.16 
817, 50.740234, 1.31, 9.80, 0.12, 9.02, -2.87, -1.16 , 1.28, 0.05, 0.21 
823, 50.740234, 1.39, 9.78, 0.02, 9.08, -2.81, -1.08 , 1.28, 0.04, 0.16 
830, 50.740234, 1.46, 9.79, -0.06, 9.04, -2.68, -1.17 , 1.28, 0.05, 0.21 
836, 50.740234, 1.40, 9.67, 0.06, 9.11, -2.72, -1.15 , 1.28, 0.05, 0.21 
843, 50.740234, 1.42, 9.64, 0.03, 9.16, -2.67, -1.12 , 1.28, 0.07, 0.26 
849, 50.740234, 1.42, 9.75, 0.04, 9.13, -2.74, -1.14 , 1.28, 0.04, 0.16 
856, 50.740234, 1.41, 9.69, -0.01, 9.09, -2.75, -1.08 , 1.28, 0.05, 0.21 
862, 50.740234, 1.53, 9.65, 0.00, 9.05, -2.61, -1.23 , 1.28, 0.05, 0.21 
869, 50.740234, 1.39, 9.73, 0.03, 9.09, -2.74, -1.12 , 1.28, 0.04, 0.16 
876, 50.740234, 1.41, 9.67, 0.05, 9.12, -2.73, -1.03 , 1.28, 0.04, 0.16 
882, 50.740234, 1.46, 9.73, -0.03, 9.04, -2.78, -1.09 , 1.28, 0.05, 0.21 
889, 50.740234, 1.51, 9.70, -0.07, 9.08, -2.76, -1.17 , 1.28, 0.08, 0.30 
895, 50.740234, 1.45, 9.76, -0.02, 9.06, -2.82, -1.15 , 1.28, 0.04, 0.16 
902, 50.740234, 1.53, 9.75, -0.09, 9.05, -2.80, -1.06 , 1.28, 0.05, 0.21 
908, 50.740234, 1.47, 9.70, -0.05, 9.02, -2.63, -1.18 , 1.28, 0.04, 0.16 
915, 50.740234, 1.53, 9.69, -0.04, 9.02, -2.73, -1.20 , 1.28, 0.04, 0.16 
921, 50.740234, 1.56, 9.68, -0.15, 9.06, -2.83, -1.14 , 1.28, 0.04, 0.16 
928, 50.740234, 1.55, 9.66, -0.07, 9.13, -2.76, -1.26 , 1.28, 0.04, 0.16 
934, 50.740234, 1.57, 9.74, 0.01, 9.09, -2.79, -1.14 , 1.28, 0.04, 0.16 
941, 50.740234, 1.54, 9.72, -0.16, 9.11, -2.85, -1.22 , 1.28, 0.05, 0.21 
947, 50.740234, 1.54, 9.72, -0.08, 9.14, -2.77, -1.18 , 1.28, 0.04, 0.16 
954, 50.740234, 1.58, 9.75, -0.11, 9.06, -2.79, -1.07 , 1.28, 0.04, 0.16 
960, 50.740234, 1.52, 9.64, -0.11, 9.05, -2.70, -1.16 , 1.28, 0.04, 0.16 
967, 50.740234, 1.54, 9.68, -0.12, 9.11, -2.80, -1.20 , 1.28, 0.07, 0.26 
973, 50.740234, 1.45, 9.67, -0.13, 9.12, -2.80, -1.20 , 1.28, 0.07, 0.26 
980, 50.740234, 1.47, 9.73, -0.06, 9.11, -2.79, -1.22 , 1.28, 0.04, 0.16 
986, 50.740234, 1.50, 9.72, -0.17, 9.05, -2.81, -1.18 , 1.28, 0.04, 0.16 
993, 50.740234, 1.52, 9.74, -0.15, 9.00, -2.85, -1.21 , 1.28, 0.04, 0.16 
1000, 50.740234, 1.56, 9.77, -0.12, 9.13, -3.00, -1.27 , 1.28, 0.04, 0.16 
1006, 50.740234, 1.63, 9.76, -0.18, 9.13, -2.89, -1.22 , 1.28, 0.04, 0.16 
1013, 50.740234, 1.65, 9.79, -0.27, 9.08, -2.95, -1.26 , 1.28, 0.04, 0.16 
1019, 50.740234, 1.59, 9.86, -0.20, 9.10, -2.94, -1.22 , 1.28, 0.07, 0.26 
1026, 50.740234, 1.66, 9.90, -0.29, 9.10, -2.97, -1.23 , 1.28, 0.05, 0.21 
1032, 50.740234, 1.65, 9.93, -0.30, 9.12, -3.03, -1.12 , 1.28, 0.05, 0.21 
1039, 50.740234, 1.68, 9.93, -0.38, 9.15, -2.98, -1.23 , 1.28, 0.04, 0.16 
1045, 50.740234, 1.72, 9.93, -0.15, 9.15, -3.09, -1.21 , 1.28, 0.05, 0.21 
1052, 50.740234, 1.71, 9.95, -0.31, 9.13, -3.12, -1.14 , 1.28, 0.05, 0.21 
1058, 50.740234, 1.73, 10.01, -0.29, 9.17, -3.27, -1.13 , 1.28, 0.07, 0.26 
1065, 50.740234, 1.76, 10.06, -0.23, 9.14, -3.30, -1.05 , 1.28, 0.04, 0.16 
